timestamp,Cross border electricity trading,Nuclear,Hydro Run-of-River,Biomass,Fossil hard coal,Fossil peat,Fossil oil,Fossil gas,Others,Other renewables,Waste,Wind onshore,Load,Residual load,Renewable share of load,Renewable share of generation,Solar,Battery Consumption,Battery
2015-01-01 00:00:00,607.8,2772.8,667.9,874.3,646.2,397.2,0.9,857.9,208.0,43.9,49.5,208.2,8892.9,8684.6,20.5,27.0,,,
2015-01-01 01:00:00,487.2,2772.6,668.8,880.4,647.8,395.9,0.9,843.5,208.0,43.9,47.0,250.0,8735.4,8485.4,21.4,27.6,,,
2015-01-01 02:00:00,521.6,2772.9,605.2,871.8,645.9,396.5,0.9,732.9,208.0,43.9,46.8,264.1,8626.4,8362.3,21.0,27.4,,,
2015-01-01 03:00:00,573.8,2772.8,594.3,880.9,645.8,398.8,0.9,733.7,208.0,43.9,44.7,274.5,8674.1,8399.6,20.9,27.5,,,
2015-01-01 04:00:00,681.2,2772.8,647.5,887.6,649.4,405.7,0.9,747.5,208.0,43.9,44.7,286.7,8845.3,8558.6,21.3,28.2,,,
2015-01-01 05:00:00,514.5,2772.6,692.3,888.7,659.9,416.9,0.9,858.3,208.0,43.9,52.7,264.3,8877.0,8612.7,21.6,27.9,,,
2015-01-01 06:00:00,595.4,2773.4,780.2,898.6,670.8,423.3,0.9,864.0,208.0,43.9,57.0,262.7,9043.7,8781.0,22.3,28.8,,,
2015-01-01 07:00:00,569.4,2772.9,842.6,905.8,721.5,426.4,0.8,856.6,208.0,43.9,65.4,261.5,8994.2,8732.7,23.2,29.4,,,
2015-01-01 08:00:00,674.0,2773.4,822.0,892.9,756.3,430.1,0.5,854.2,208.0,43.9,66.8,240.7,9074.1,8833.4,22.4,28.7,,,
2015-01-01 09:00:00,826.7,2773.2,808.0,893.0,767.0,436.4,0.5,852.6,208.0,43.9,67.5,244.2,9205.4,8961.2,22.0,28.5,,,
2015-01-01 10:00:00,953.0,2773.3,789.4,899.1,761.4,440.9,0.5,854.9,208.0,43.9,66.2,245.3,9306.8,9061.5,21.6,28.4,,,
2015-01-01 11:00:00,902.1,2773.0,908.6,897.1,754.7,438.1,0.5,864.9,208.0,43.9,49.0,226.1,9337.8,9111.7,22.5,29.3,,,
2015-01-01 12:00:00,920.0,2773.6,996.0,889.9,755.0,438.9,0.5,862.2,208.0,43.9,49.2,221.5,9456.0,9234.5,23.0,30.1,,,
2015-01-01 13:00:00,1335.3,2773.3,986.1,891.0,773.1,444.3,0.5,857.4,208.0,43.9,48.5,217.5,9830.5,9613.0,22.0,29.9,,,
2015-01-01 14:00:00,1560.2,2773.2,998.4,887.6,797.7,448.3,0.5,859.7,208.0,43.9,50.6,212.9,10159.0,9946.1,21.3,29.8,,,
2015-01-01 15:00:00,1576.9,2772.3,1020.1,887.1,818.6,445.1,0.5,860.0,208.0,43.9,52.2,182.1,10188.0,10006.0,21.2,29.6,,,
2015-01-01 16:00:00,1638.4,2772.2,999.7,884.2,816.4,445.0,0.5,858.0,208.0,43.9,53.5,175.9,10206.0,10030.1,20.9,29.4,,,
2015-01-01 17:00:00,1647.2,2772.6,955.9,882.0,812.8,441.5,0.5,859.8,208.0,43.9,54.3,200.4,10184.0,9983.6,20.7,29.2,,,
2015-01-01 18:00:00,1651.7,2772.4,842.7,890.7,797.0,427.1,0.5,861.7,208.0,43.9,55.7,189.0,10023.0,9834.0,19.9,28.1,,,
2015-01-01 19:00:00,1329.9,2772.6,823.4,882.5,785.4,428.8,0.5,868.9,208.0,44.0,56.5,204.7,9746.8,9542.1,20.3,28.0,,,
2015-01-01 20:00:00,1595.0,2773.3,811.8,880.6,737.8,420.1,0.5,856.9,208.0,45.0,56.5,203.2,9996.2,9793.0,19.7,28.2,,,
2015-01-01 21:00:00,1517.8,2773.1,731.2,884.6,725.2,419.1,0.5,841.8,208.0,44.9,55.0,232.5,9829.9,9597.4,19.5,27.8,,,
2015-01-01 22:00:00,1269.4,2773.3,636.4,879.4,700.4,420.6,0.5,731.6,208.0,44.1,54.3,238.8,9366.0,9127.2,19.5,27.3,,,
2015-01-01 23:00:00,1237.6,2773.3,622.3,880.7,685.9,427.8,0.5,699.9,208.0,36.3,54.3,251.0,8956.3,8705.3,20.3,27.4,,,
2015-01-02 00:00:00,1437.9,2773.1,583.1,884.2,684.3,421.9,0.5,696.3,208.0,40.0,54.3,254.1,8721.2,8467.1,20.5,27.1,,,
2015-01-02 01:00:00,1333.4,2773.7,537.7,896.7,682.7,421.6,0.5,690.9,208.0,39.6,54.3,212.5,8662.4,8449.9,19.8,26.3,,,
2015-01-02 02:00:00,1307.2,2774.2,545.1,898.1,686.9,417.2,0.5,695.9,208.0,38.3,54.3,230.5,8739.3,8508.8,19.9,26.6,,,
2015-01-02 03:00:00,1480.6,2773.7,632.8,897.9,693.2,422.6,0.5,703.7,208.0,38.6,54.3,253.8,9005.8,8752.0,20.5,27.7,,,
2015-01-02 04:00:00,2029.7,2773.4,751.8,914.0,726.5,436.3,0.5,855.8,208.0,37.9,54.3,267.3,9607.8,9340.5,20.8,28.4,,,
2015-01-02 05:00:00,1772.5,2773.2,863.2,927.4,768.9,444.4,0.5,845.8,208.0,39.2,55.0,241.0,10012.0,9771.0,21.0,29.3,,,
2015-01-02 06:00:00,1938.8,2773.1,1028.5,916.0,799.2,449.1,0.5,799.3,208.0,40.4,66.9,233.3,10333.0,10099.7,21.8,30.8,,,
2015-01-02 07:00:00,1866.4,2772.6,1073.7,896.3,793.9,454.1,0.5,806.7,208.0,41.1,71.1,268.4,10443.0,10174.6,22.2,31.3,,,
2015-01-02 08:00:00,1695.6,2772.9,1083.3,902.7,781.7,461.6,0.5,788.6,208.0,42.8,71.1,275.2,10340.0,10064.8,22.6,31.7,,,
2015-01-02 09:00:00,1721.1,2773.7,1037.4,915.8,775.4,468.6,0.5,799.9,208.0,42.8,72.6,290.5,10288.0,9997.5,22.6,31.5,,,
2015-01-02 10:00:00,1781.6,2774.6,1016.1,919.0,720.2,474.7,0.5,819.5,208.0,42.5,71.1,303.2,10266.0,9962.8,22.6,31.5,,,
2015-01-02 11:00:00,1769.2,2774.2,1014.4,909.9,718.0,485.5,0.5,832.6,208.0,44.6,71.1,309.3,10329.0,10019.7,22.4,31.4,,,
2015-01-02 12:00:00,1952.2,2774.4,959.6,899.0,716.0,483.0,0.5,834.5,208.0,44.6,70.1,326.4,10498.0,10171.6,21.6,31.0,,,
2015-01-02 13:00:00,2043.0,2774.9,1066.2,902.9,720.5,480.5,0.5,844.9,208.0,42.5,70.9,339.4,10748.0,10408.6,22.2,32.0,,,
2015-01-02 14:00:00,2076.7,2774.2,1286.0,912.0,732.3,476.3,0.5,849.3,208.0,44.4,29.6,334.2,10945.0,10610.8,23.7,33.9,,,
2015-01-02 15:00:00,2045.7,2774.5,1249.0,910.8,734.3,471.8,0.5,872.7,208.0,44.4,22.7,341.4,10903.0,10561.6,23.5,33.5,,,
2015-01-02 16:00:00,2003.3,2774.4,1255.7,904.1,762.5,470.3,0.5,882.7,208.0,44.4,2.1,245.5,10911.0,10665.5,22.5,32.5,,,
2015-01-02 17:00:00,2006.7,2774.7,1190.4,903.9,783.0,465.5,0.5,882.0,208.0,43.0,1.8,313.1,10843.0,10529.9,22.6,32.4,,,
2015-01-02 18:00:00,2056.1,,,,,,,,208.0,,,,,,,,,,
2015-01-02 19:00:00,1734.8,2773.6,934.6,909.5,775.4,455.7,0.5,857.5,208.0,41.6,0.0,338.8,10231.0,9892.2,21.7,30.5,,,
2015-01-02 20:00:00,1972.3,2774.3,874.0,897.3,742.4,443.6,0.5,858.6,208.0,41.6,3.7,354.8,10306.0,9951.2,21.1,30.1,,,
2015-01-02 21:00:00,1867.0,2775.2,860.2,887.0,734.3,437.9,0.5,834.2,208.0,41.6,22.6,364.2,10105.0,9740.8,21.4,30.2,,,
2015-01-02 22:00:00,1399.7,2774.6,742.8,866.2,726.4,427.1,0.5,805.4,208.7,42.4,37.2,369.5,9659.9,9290.4,21.1,29.1,,,
2015-01-02 23:00:00,1292.3,2774.8,625.8,866.9,709.6,429.7,0.5,709.0,212.0,43.7,47.9,383.7,9218.0,8834.3,21.1,28.6,,,
2015-01-03 00:00:00,1507.8,2775.0,538.4,866.5,709.9,428.6,0.5,683.5,212.0,43.7,50.9,384.2,8972.2,8588.0,20.7,27.8,,,
2015-01-03 01:00:00,1495.2,2775.9,513.3,869.6,711.3,427.7,0.7,648.1,210.9,43.9,50.5,389.7,8879.9,8490.2,20.7,27.7,,,
2015-01-03 02:00:00,1547.9,2775.7,546.1,856.7,716.9,426.9,0.8,648.0,210.0,44.0,50.1,398.2,8847.4,8449.2,21.1,28.0,,,
2015-01-03 03:00:00,1574.5,2774.8,604.1,860.5,714.5,432.9,0.8,642.0,210.0,43.8,50.1,400.1,8922.2,8522.1,21.7,28.7,,,
2015-01-03 04:00:00,1483.8,2774.7,740.3,870.9,724.2,437.3,0.8,803.4,210.0,43.5,51.3,408.9,9220.2,8811.3,22.7,29.6,,,
2015-01-03 05:00:00,967.7,2773.9,747.7,894.4,743.0,441.8,0.8,852.9,210.0,43.3,62.7,415.0,9311.6,8896.6,22.9,29.7,,,
2015-01-03 06:00:00,1161.0,2773.6,860.0,917.5,746.8,445.4,0.8,851.8,210.0,43.4,70.2,412.8,9591.3,9178.5,23.7,30.9,,,
2015-01-03 07:00:00,1119.0,2773.9,947.2,924.4,757.7,451.1,0.7,874.2,210.0,43.3,70.4,409.5,9662.6,9253.1,24.4,31.6,,,
2015-01-03 08:00:00,1132.3,2774.1,995.4,916.5,794.7,460.4,0.5,886.8,210.0,43.2,70.4,400.8,9741.6,9340.8,24.5,31.7,,,
2015-01-03 09:00:00,1204.8,2774.3,1055.1,925.5,800.5,459.8,0.5,884.6,213.9,42.5,70.4,391.7,9850.4,9458.7,24.9,32.2,,,
2015-01-03 10:00:00,1121.4,2774.4,1123.8,931.5,798.4,466.5,0.5,885.4,214.0,42.9,69.3,374.2,9907.5,9533.3,25.3,32.6,,,
2015-01-03 11:00:00,1152.1,2774.5,1130.4,921.5,777.4,471.8,0.5,894.9,214.0,42.4,70.4,379.2,9979.0,9599.8,25.1,32.7,,,
2015-01-03 12:00:00,1130.1,2774.7,1189.7,919.4,793.2,474.2,0.5,889.1,214.0,41.2,70.4,279.1,10033.0,9754.0,24.6,32.2,,,
2015-01-03 13:00:00,1609.2,2773.8,1131.5,922.2,805.5,481.4,0.5,912.7,214.0,39.6,70.4,334.1,10445.0,10110.9,23.6,32.0,,,
2015-01-03 14:00:00,1741.2,2774.4,1242.6,931.9,822.1,486.1,0.5,916.7,214.0,42.3,70.0,337.2,10853.0,10515.8,23.9,33.0,,,
2015-01-03 15:00:00,1731.5,2774.5,1303.7,931.0,867.2,495.1,0.5,924.6,214.0,43.0,70.2,319.8,10955.0,10635.2,24.0,33.1,,,
2015-01-03 16:00:00,1760.3,2774.9,1317.1,930.3,885.3,494.1,0.5,925.8,220.8,43.2,70.2,316.6,11077.0,10760.4,23.9,33.1,,,
2015-01-03 17:00:00,1824.6,2774.3,1248.2,938.1,851.4,495.1,0.5,915.9,224.0,42.7,70.2,317.9,10995.0,10677.1,23.5,32.8,,,
2015-01-03 18:00:00,1559.1,2774.5,1216.9,937.3,826.8,494.9,0.5,897.5,224.0,42.9,70.2,301.6,10657.0,10355.5,23.8,32.5,,,
2015-01-03 19:00:00,1276.3,2774.1,1114.0,934.4,799.7,498.3,0.5,883.9,224.3,42.9,70.2,289.0,10238.0,9949.0,23.6,31.7,,,
2015-01-03 20:00:00,1735.3,2774.3,880.7,935.8,804.2,497.8,0.5,885.9,233.9,39.9,70.2,278.2,10420.0,10141.8,20.8,29.3,,,
2015-01-03 21:00:00,1547.9,2774.3,884.4,942.3,793.4,492.1,0.5,891.6,234.0,40.6,70.2,264.7,10280.0,10015.3,21.1,29.3,,,
2015-01-03 22:00:00,1138.7,2774.1,864.4,947.3,789.2,491.2,0.5,848.1,234.0,41.6,70.2,262.0,9834.5,9572.5,21.9,29.4,,,
2015-01-03 23:00:00,1537.4,2774.2,696.8,948.6,788.1,485.7,0.5,813.1,236.8,42.6,70.2,258.0,9413.4,9155.4,21.0,27.8,,,
2015-01-04 00:00:00,1832.3,2774.1,637.2,948.4,790.1,487.0,0.5,803.3,244.0,42.6,70.2,245.2,9218.8,8973.6,20.7,27.1,,,
2015-01-04 01:00:00,1715.5,2773.7,642.4,947.7,791.2,476.6,0.5,802.5,244.0,42.8,70.2,237.4,9097.3,8859.9,20.9,27.1,,,
2015-01-04 02:00:00,1714.6,2773.3,629.1,954.0,792.9,458.6,0.5,783.0,244.0,42.8,69.8,236.1,9118.3,8882.2,20.8,27.2,,,
2015-01-04 03:00:00,1792.9,2773.4,614.7,961.7,793.9,478.8,0.5,782.8,248.1,42.8,70.9,239.3,9173.9,8934.6,20.6,27.0,,,
2015-01-04 04:00:00,1922.0,2772.9,714.8,950.9,796.8,496.2,0.5,802.9,254.0,42.8,72.2,234.2,9362.7,9128.5,21.1,27.7,,,
2015-01-04 05:00:00,1349.1,2772.3,738.0,965.3,814.4,504.7,0.5,904.1,254.0,42.8,70.6,244.0,9385.3,9141.3,21.6,27.7,,,
2015-01-04 06:00:00,1131.6,2772.5,835.9,962.1,830.3,508.1,0.5,904.7,254.0,42.8,70.1,244.9,9639.5,9394.6,22.0,28.6,,,
2015-01-04 07:00:00,1249.3,2771.3,846.4,969.4,845.5,499.7,0.5,918.7,254.0,42.8,70.1,243.2,9725.9,9482.7,22.0,28.6,,,
2015-01-04 08:00:00,1286.2,2771.7,909.2,966.0,876.2,501.2,0.5,912.9,254.0,41.4,70.1,242.2,10011.0,9768.8,21.9,29.1,,,
2015-01-04 09:00:00,1376.6,2771.9,1078.8,966.1,853.6,494.7,0.5,913.5,254.0,39.2,61.5,228.6,10233.0,10004.4,22.9,30.6,,,
2015-01-04 10:00:00,1233.8,2771.7,1177.9,967.1,844.3,484.2,0.5,911.0,254.0,40.5,55.0,232.2,10348.0,10115.8,23.6,31.6,,,
2015-01-04 11:00:00,1363.3,2772.2,1229.4,963.6,843.0,484.2,0.5,911.8,254.0,40.4,55.6,241.2,10320.0,10078.8,24.2,32.1,,,
2015-01-04 12:00:00,1342.8,2772.9,1292.4,966.1,842.5,490.8,0.6,926.1,258.4,40.9,57.2,221.4,10334.0,10112.6,24.7,32.4,,,
2015-01-04 13:00:00,1743.0,2773.4,1302.9,962.9,843.4,490.7,0.6,915.7,264.0,40.9,57.2,217.9,10621.0,10403.0,24.0,32.4,,,
2015-01-04 14:00:00,1847.4,2773.4,1424.9,965.0,877.7,490.4,0.6,917.2,264.0,39.7,57.2,222.2,11028.0,10805.8,24.3,33.4,,,
2015-01-04 15:00:00,1790.9,2773.1,1478.5,973.4,963.2,496.9,0.6,919.5,264.0,40.2,57.2,214.8,11135.0,10920.2,24.6,33.4,,,
2015-01-04 16:00:00,1761.0,2773.1,1592.0,977.9,1022.1,496.4,0.6,924.7,264.0,40.8,57.2,193.0,11111.0,10918.0,25.5,34.0,,,
2015-01-04 17:00:00,1775.0,2773.5,1518.7,984.5,1050.9,501.6,0.6,938.5,266.6,40.8,57.2,179.1,11071.0,10891.9,24.9,33.1,,,
2015-01-04 18:00:00,1670.6,2774.5,1354.3,975.9,1061.4,507.1,0.6,937.3,274.0,40.8,57.2,183.9,10915.0,10731.1,23.7,31.6,,,
2015-01-04 19:00:00,1438.8,2774.8,1286.1,972.1,1050.0,511.2,0.6,938.7,282.2,40.8,57.2,184.1,10680.0,10495.9,23.5,31.0,,,
2015-01-04 20:00:00,1690.5,2775.2,1323.1,981.0,1047.5,514.0,0.6,936.0,286.1,40.2,57.2,169.4,10950.0,10780.6,23.2,31.3,,,
2015-01-04 21:00:00,1791.4,2773.1,1136.6,980.0,1017.2,511.5,0.6,942.9,294.0,41.1,55.7,168.0,10823.0,10655.0,21.7,29.7,,,
2015-01-04 22:00:00,1603.4,2773.3,946.3,984.7,957.2,512.3,0.7,943.0,294.0,40.6,55.1,161.8,10434.0,10272.2,20.7,28.2,,,
2015-01-04 23:00:00,2015.7,2772.9,780.1,982.6,957.7,507.0,0.8,890.2,294.0,40.5,55.1,163.6,10116.0,9952.5,19.7,26.8,,,
2015-01-05 00:00:00,2005.5,2772.9,765.7,983.8,957.1,508.5,0.8,890.6,301.9,40.9,55.1,158.3,9975.5,9817.2,19.8,26.6,,,
2015-01-05 01:00:00,1942.6,2772.7,733.5,981.3,957.5,514.5,0.8,900.4,304.0,41.2,55.1,164.0,9889.1,9725.1,19.7,26.2,,,
2015-01-05 02:00:00,2019.4,2773.0,745.9,982.8,968.2,513.3,0.8,907.0,313.6,41.2,55.1,164.1,10087.0,9922.9,19.4,26.3,,,
2015-01-05 03:00:00,2120.7,2773.2,829.4,987.6,1099.4,523.1,0.8,906.1,317.9,40.9,55.1,159.8,10494.0,10334.2,19.5,26.6,,,
2015-01-05 04:00:00,1820.9,2773.6,1223.0,994.8,1178.0,537.4,0.8,970.9,324.0,41.2,55.1,154.8,11322.0,11167.2,21.6,29.6,,,
2015-01-05 05:00:00,2197.4,2772.9,1482.4,1005.0,1226.2,551.3,0.8,980.8,329.9,39.6,55.1,134.4,11759.0,11624.6,22.9,31.3,,,
2015-01-05 06:00:00,2160.3,2775.6,1774.2,992.7,1254.1,564.7,0.8,1020.8,333.3,41.2,55.1,103.7,12194.0,12090.3,24.1,33.0,,,
2015-01-05 07:00:00,2128.5,2776.1,1864.0,994.5,1251.5,573.8,0.8,1026.1,340.0,42.1,55.1,81.5,12257.0,12175.5,24.6,33.4,,,
2015-01-05 08:00:00,2038.5,2773.0,1790.9,993.6,1274.0,568.7,5.1,1030.1,342.4,40.5,55.1,82.2,12268.0,12185.8,23.9,32.8,,,
2015-01-05 09:00:00,2076.3,2772.8,1856.4,993.6,1274.4,569.2,0.7,1043.4,340.4,41.0,55.1,77.5,12271.0,12193.5,24.4,33.2,,,
2015-01-05 10:00:00,2071.3,2772.9,1854.3,986.9,1288.9,578.2,0.7,1053.9,340.0,43.4,55.1,40.2,12298.0,12257.8,24.0,32.8,,,
2015-01-05 11:00:00,2010.6,2772.5,1867.5,991.6,1302.4,576.3,0.7,1058.7,340.0,44.7,55.1,47.9,12298.0,12250.1,24.2,32.9,,,
2015-01-05 12:00:00,2007.1,2773.8,1838.3,996.6,1320.1,566.9,0.7,1058.8,341.4,44.0,55.1,45.8,12215.0,12169.2,24.2,32.7,,,
2015-01-05 13:00:00,2005.2,2773.9,1978.5,1016.8,1342.0,562.9,1.9,1087.2,348.1,43.0,55.1,50.3,12411.0,12360.7,25.1,33.7,,,
2015-01-05 14:00:00,2068.2,2773.4,2179.2,1012.7,1342.3,570.5,1.3,1114.6,355.9,42.4,55.1,59.0,12750.0,12691.0,26.0,34.9,,,
2015-01-05 15:00:00,2299.5,2773.3,2111.5,1026.0,1341.9,578.8,1.3,1137.1,362.1,42.5,55.1,56.2,12862.0,12805.8,25.4,34.4,,,
2015-01-05 16:00:00,2097.6,2773.2,2135.6,1024.9,1343.7,572.0,1.3,1123.8,364.0,43.1,55.1,49.8,12793.0,12743.2,25.6,34.6,,,
2015-01-05 17:00:00,2051.0,2774.3,2149.6,1024.3,1345.4,568.1,1.3,1119.9,365.1,41.4,55.1,47.0,12806.0,12759.0,25.7,34.7,,,
2015-01-05 18:00:00,2042.0,2773.8,2023.0,1024.3,1344.3,572.5,1.3,1119.9,371.8,41.0,55.1,44.6,12787.0,12742.4,24.7,33.7,,,
2015-01-05 19:00:00,1952.2,2774.1,1859.9,1015.7,1339.8,574.8,1.3,1058.0,372.0,41.3,55.1,38.6,12394.0,12355.4,24.1,32.7,,,
2015-01-05 20:00:00,2210.1,2774.4,1788.2,1018.0,1321.8,560.5,1.3,1042.7,372.0,42.0,55.1,31.3,12513.0,12481.7,23.2,32.3,,,
2015-01-05 21:00:00,2614.0,2774.1,1404.5,1012.7,1267.4,547.0,1.3,988.6,379.4,41.9,55.1,26.0,12378.0,12352.0,20.3,29.6,,,
2015-01-05 22:00:00,2389.3,2774.3,1166.1,1013.3,1130.0,555.0,1.3,964.7,380.0,42.4,55.1,27.2,11927.0,11899.8,19.1,28.1,,,
2015-01-05 23:00:00,2200.1,2774.9,914.7,1026.7,1106.0,546.9,1.3,962.0,380.0,41.7,55.1,17.6,11553.0,11535.4,17.6,25.9,,,
2015-01-06 00:00:00,1956.8,2775.1,870.9,990.4,1081.8,467.3,1.3,960.3,380.0,42.2,55.1,22.2,11315.0,11292.8,17.3,25.5,,,
2015-01-06 01:00:00,1795.8,2774.5,881.2,1012.8,1130.8,460.5,1.3,969.1,380.0,42.6,55.1,37.7,11226.0,11188.3,17.8,25.8,,,
2015-01-06 02:00:00,1785.9,2774.3,864.5,1027.8,1146.6,458.8,1.3,973.5,380.0,41.8,55.1,39.8,11254.0,11214.2,17.8,25.8,,,
2015-01-06 03:00:00,1877.3,2775.4,883.2,1032.4,1151.5,457.8,1.3,967.5,380.0,42.3,55.1,44.3,11426.0,11381.7,17.8,26.1,,,
2015-01-06 04:00:00,2000.7,2774.7,1159.0,1026.4,1173.6,460.2,1.3,967.8,380.4,42.0,55.1,54.1,11733.0,11678.9,19.7,28.5,,,
2015-01-06 05:00:00,1783.7,2775.6,1479.6,1029.5,1255.9,465.8,1.3,963.8,387.8,41.9,55.1,75.9,11730.0,11654.1,22.6,31.1,,,
2015-01-06 06:00:00,1913.9,2775.4,1545.1,1029.5,1219.2,472.3,0.7,981.6,388.0,41.8,56.1,89.5,11982.0,11892.5,22.8,31.8,,,
2015-01-06 07:00:00,1924.1,2774.4,1571.2,1029.1,1225.9,478.7,0.1,1016.7,388.0,42.6,64.5,92.7,11946.0,11853.3,23.2,31.9,,,
2015-01-06 08:00:00,1931.5,2775.2,1599.9,1027.7,1221.1,485.2,0.1,1064.0,388.0,42.6,68.2,97.1,12070.0,11972.9,23.2,31.9,,,
2015-01-06 09:00:00,1929.6,2775.7,1615.3,1028.1,1212.9,496.0,0.1,1028.4,381.0,42.6,67.2,100.0,12116.0,12016.0,23.3,32.2,,,
2015-01-06 10:00:00,1951.6,2775.7,1571.1,1024.6,1212.3,502.9,0.1,1025.7,372.5,42.6,67.2,104.6,12052.0,11947.4,23.0,31.9,,,
2015-01-06 11:00:00,1935.5,2775.9,1533.6,1025.2,1219.5,507.4,0.2,1026.6,365.7,42.6,69.8,160.8,12030.0,11869.2,23.3,32.1,,,
2015-01-06 12:00:00,1925.0,2775.0,1546.8,1025.0,1274.3,495.9,0.4,1034.0,364.0,42.4,70.4,287.9,12213.0,11925.1,24.1,32.9,,,
2015-01-06 13:00:00,1900.5,2775.0,1722.4,1025.9,1281.2,504.8,0.4,1029.9,364.0,43.0,69.3,305.3,12389.0,12083.7,25.3,34.3,,,
2015-01-06 14:00:00,1863.5,2775.0,2034.3,1042.3,1321.4,508.6,0.4,1068.5,363.7,43.2,55.1,321.7,12881.0,12559.3,26.9,36.4,,,
2015-01-06 15:00:00,1869.3,2774.1,2073.0,1035.8,1355.5,508.4,0.4,1094.6,356.1,43.0,52.3,335.0,12945.0,12610.0,27.1,36.5,,,
2015-01-06 16:00:00,1886.4,2774.6,2017.1,1036.2,1372.2,507.7,0.4,1094.9,353.9,42.8,53.4,329.1,12918.0,12588.9,26.7,36.0,,,
2015-01-06 17:00:00,1973.9,2774.1,1949.2,1028.9,1383.1,505.0,0.4,1103.7,350.9,42.5,51.0,332.8,12872.0,12539.2,26.2,35.5,,,
2015-01-06 18:00:00,2085.7,2774.2,1715.1,1018.4,1367.0,541.1,0.4,1053.1,347.7,43.0,55.3,345.3,12594.0,12248.7,25.0,34.0,,,
2015-01-06 19:00:00,2081.0,2774.4,1435.6,1024.8,1266.9,568.9,0.5,975.8,339.4,43.1,54.8,361.8,12129.0,11767.2,23.8,32.7,,,
2015-01-06 20:00:00,2316.4,2775.1,1295.4,1010.9,1201.7,564.0,0.5,968.5,332.0,42.2,52.5,376.7,12178.0,11801.3,22.6,31.9,,,
2015-01-06 21:00:00,2653.6,2774.9,1029.7,1016.1,1173.6,562.1,0.5,968.6,329.0,42.2,52.5,385.4,12005.0,11619.5,20.8,30.0,,,
2015-01-06 22:00:00,2137.0,2774.1,915.4,1020.4,1147.5,565.9,0.5,946.6,314.8,42.2,52.5,393.6,11505.0,11111.4,20.8,29.3,,,
2015-01-06 23:00:00,1754.1,2775.9,828.5,1020.7,1090.0,561.3,0.5,909.2,298.9,42.2,53.3,408.4,11061.0,10652.6,21.0,29.1,,,
2015-01-07 00:00:00,1473.1,2775.5,785.7,1005.6,1088.3,548.3,0.5,897.4,291.1,42.2,54.6,421.1,10784.0,10362.9,21.2,28.8,,,
2015-01-07 01:00:00,1345.0,2775.5,789.9,1009.4,1075.0,536.4,0.5,906.1,283.9,43.1,54.6,430.6,10631.0,10200.4,21.6,29.1,,,
2015-01-07 02:00:00,1363.2,2775.5,789.1,1011.7,1086.7,527.4,0.5,903.4,272.4,43.3,52.7,443.0,10662.0,10219.0,21.7,29.3,,,
2015-01-07 03:00:00,1653.5,2776.1,867.7,997.1,1082.6,529.4,0.6,893.4,264.0,43.0,53.3,451.4,11011.0,10559.6,21.7,30.0,,,
2015-01-07 04:00:00,2259.7,2775.4,1341.6,988.1,1173.1,549.3,0.6,915.4,264.0,43.0,53.3,452.1,11848.0,11395.9,24.1,33.3,,,
2015-01-07 05:00:00,2258.8,2774.8,1745.0,990.1,1317.5,561.4,0.6,1009.8,259.6,42.5,53.3,449.6,12330.0,11880.4,26.4,35.4,,,
2015-01-07 06:00:00,2239.8,2774.7,1863.6,980.5,1349.1,565.7,0.6,967.0,254.0,41.3,53.3,453.6,12622.0,12168.4,26.7,36.2,,,
2015-01-07 07:00:00,2066.5,2773.2,1961.8,967.6,1345.8,550.6,0.6,959.6,254.0,41.4,53.3,450.6,12548.0,12097.4,27.5,36.8,,,
2015-01-07 08:00:00,2041.0,2774.9,1941.7,951.0,1258.6,567.7,10.2,926.4,249.6,40.8,53.3,430.6,12304.0,11873.5,27.6,36.8,,,
2015-01-07 09:00:00,1932.2,2774.4,2109.0,931.0,1235.5,566.4,0.7,925.2,244.0,40.1,53.3,415.7,12141.0,11725.3,29.0,37.9,,,
2015-01-07 10:00:00,1840.4,2775.0,2021.8,908.0,1326.8,557.1,0.7,924.9,244.0,36.6,53.3,400.2,12188.0,11787.8,27.8,36.7,,,
2015-01-07 11:00:00,1999.9,2774.9,1592.8,895.5,1321.9,553.1,0.8,934.1,235.1,41.5,53.3,393.9,12151.0,11757.1,24.3,33.5,,,
2015-01-07 12:00:00,2032.1,2775.2,1549.0,891.0,1318.4,557.1,0.8,933.0,234.0,41.9,53.3,393.7,12112.0,11718.3,24.0,33.2,,,
2015-01-07 13:00:00,2029.0,2774.7,1724.6,910.0,1347.0,563.8,0.6,928.7,234.0,42.6,53.6,289.4,12230.0,11940.6,24.5,33.8,,,
2015-01-07 14:00:00,1714.6,2775.0,1971.8,912.6,1344.0,492.9,0.6,934.8,232.6,42.6,55.4,344.6,12370.0,12025.4,26.7,36.2,,,
2015-01-07 15:00:00,1506.7,2774.3,2142.6,904.2,1342.7,466.7,0.6,978.3,224.3,42.6,53.4,348.6,12323.0,11974.4,28.1,37.3,,,
2015-01-07 16:00:00,1473.1,2774.7,2082.7,900.4,1335.0,462.2,0.6,987.7,224.0,41.1,53.3,322.3,12150.0,11827.7,27.8,36.7,,,
2015-01-07 17:00:00,1728.1,2776.2,1909.4,908.0,1329.8,450.4,0.6,951.9,224.0,40.5,53.3,291.6,12102.0,11810.5,26.2,35.5,,,
2015-01-07 18:00:00,2055.6,2775.1,1509.7,908.0,1269.6,473.2,0.6,932.6,224.0,40.7,53.3,278.0,11946.0,11668.0,23.1,32.6,,,
