date,Solar,Hydro Run-of-River,Hydro water reservoir,temperature_2m_max,temperature_2m_mean,shortwave_radiation_sum,precipitation_sum
2015-01-01,27394.0,24098.0,50106.0,8.700000000000001,2.5999999999999996,9.75,0.0
2015-01-02,26002.0,26796.0,92163.0,9.775,3.3,9.435,0.0
2015-01-03,27558.0,25045.0,63699.0,11.225,4.4,9.5725,0.0
2015-01-04,27977.0,24239.0,52313.0,11.325000000000001,4.6,9.5025,0.0
2015-01-05,24225.0,25981.0,81508.0,10.875,4.375,9.225,0.0
2015-01-06,15165.0,24660.0,62267.0,8.075,2.85,7.58,0.0
2015-01-07,16893.0,25111.0,114115.0,8.35,2.1,8.752500000000001,0.0
2015-01-08,21096.0,22850.0,95305.0,9.5,2.2,9.4375,0.0
2015-01-09,27189.0,23134.0,76856.0,11.95,4.45,10.0025,0.0
2015-01-10,23461.0,21408.0,59542.0,13.150000000000002,5.55,9.8125,0.0
2015-01-11,21787.0,20573.0,42819.0,10.275,4.35,8.620000000000001,0.175
2015-01-12,20113.0,22050.0,68713.0,11.425,5.0,9.065,0.0
2015-01-13,21269.0,22242.0,61608.0,12.3,6.6,9.6225,0.1
2015-01-14,17568.0,23774.0,75479.0,11.125,6.050000000000001,9.3575,0.0
2015-01-15,13991.0,24111.0,46034.0,10.575,6.2749999999999995,7.6325,2.9499999999999997
2015-01-16,16257.0,27378.0,48625.0,7.15,4.45,7.302499999999999,6.775
2015-01-17,23884.0,26177.0,56629.0,6.0,1.1500000000000001,9.47,0.175
2015-01-18,5990.0,25788.0,54665.0,4.4,2.3499999999999996,3.495,9.925
2015-01-19,16471.0,24947.0,52430.0,6.675000000000001,2.7750000000000004,8.850000000000001,1.4
2015-01-20,11254.0,28341.0,95144.0,4.949999999999999,1.0999999999999999,6.8325,0.5499999999999999
2015-01-21,14563.0,28249.0,64942.0,6.15,0.875,8.5325,0.375
2015-01-22,19003.0,27028.0,49414.0,7.375000000000001,2.625,10.3675,0.0
2015-01-23,29037.0,27039.0,50312.0,7.199999999999999,2.0500000000000007,10.4625,0.0
2015-01-24,32015.0,25721.0,48158.0,7.775,2.175,11.4075,0.375
2015-01-25,33737.0,24772.0,38671.0,8.075,2.8249999999999993,10.985,0.0
2015-01-26,32534.0,26575.0,74883.0,9.425,3.75,10.950000000000001,0.0
2015-01-27,27542.0,23422.0,52167.0,10.0,4.025,10.8125,0.275
2015-01-28,26540.0,22239.0,59522.0,10.049999999999999,4.2,11.125,0.0
2015-01-29,15908.0,25263.0,51630.0,9.75,5.425,8.0475,2.15
2015-01-30,8538.0,30274.0,84959.0,10.200000000000001,8.325,3.7725,9.049999999999999
2015-01-31,17915.0,30573.0,93726.0,8.225,5.575,10.67,3.9499999999999997
2015-02-01,30053.0,31045.0,89159.0,5.699999999999999,1.9000000000000001,11.6825,0.7000000000000001
2015-02-02,10592.0,33173.0,110184.0,5.449999999999999,2.3,5.8149999999999995,3.3499999999999996
2015-02-03,12475.0,34981.0,92145.0,6.375,3.825,7.657500000000001,2.65
2015-02-04,22372.0,34599.0,92658.0,3.6000000000000005,0.9500000000000002,11.785000000000002,1.25
2015-02-05,31613.0,33178.0,97672.0,3.825,0.3999999999999999,12.184999999999999,0.1
2015-02-06,28879.0,33174.0,112225.0,4.125,-0.375,12.252500000000001,0.075
2015-02-07,15778.0,32305.0,123659.0,4.95,0.20000000000000018,10.19,0.0
2015-02-08,31873.0,28521.0,73738.0,6.424999999999999,0.7750000000000001,13.254999999999999,0.0
2015-02-09,31109.0,30045.0,90641.0,9.25,2.9,14.02,0.0
2015-02-10,14595.0,30542.0,104381.0,9.625,4.324999999999999,11.657499999999999,0.0
2015-02-11,16017.0,31430.0,118486.0,9.475,4.625000000000001,11.56,0.05
2015-02-12,17494.0,29506.0,116229.0,9.95,5.2749999999999995,10.51,0.25
2015-02-13,25925.0,30247.0,94940.0,9.875,5.550000000000001,10.607499999999998,0.5750000000000001
2015-02-14,9808.0,30100.0,76960.0,9.375,6.800000000000001,7.052499999999999,2.2
2015-02-15,12766.0,31221.0,77946.0,10.575,7.75,8.08,2.8
2015-02-16,14301.0,32520.0,101464.0,10.0,5.675000000000001,10.345,0.175
2015-02-17,13939.0,31196.0,85131.0,9.200000000000001,5.45,11.19,3.3750000000000004
2015-02-18,28269.0,31033.0,106817.0,10.375,5.825,12.884999999999998,0.0
2015-02-19,35104.0,32275.0,133498.0,10.825000000000001,5.45,15.200000000000001,0.0
2015-02-20,23624.0,32970.0,129035.0,9.774999999999999,4.5,13.014999999999999,0.8999999999999999
2015-02-21,20596.0,30150.0,106112.0,10.1,5.6499999999999995,10.0025,3.4250000000000003
2015-02-22,34649.0,28788.0,92457.0,10.3,5.050000000000001,14.555,0.9
2015-02-23,13945.0,32030.0,100265.0,10.225000000000001,7.074999999999999,7.7425,2.5500000000000003
2015-02-24,34235.0,32057.0,110610.0,8.549999999999999,4.8,14.172500000000001,2.15
2015-02-25,33132.0,31704.0,109668.0,11.25,5.875,11.2025,7.275
2015-02-26,26331.0,31960.0,116220.0,13.65,8.7,12.307500000000001,2.975
2015-02-27,37850.0,33602.0,113638.0,12.0,7.275,16.255,1.225
2015-02-28,29106.0,33148.0,108895.0,13.2,7.675000000000001,13.075,0.375
2015-03-01,26871.0,32994.0,95266.0,14.374999999999998,9.6,11.4725,0.85
2015-03-02,29758.0,37148.0,131664.0,15.525,10.575000000000001,11.412500000000001,0.125
2015-03-03,30838.0,38933.0,148870.0,15.975,10.8,12.580000000000002,0.075
2015-03-04,33309.0,39069.0,122162.0,13.625,8.725000000000001,16.625,1.5499999999999998
2015-03-05,44527.0,37851.0,122511.0,10.55,5.7250000000000005,18.6675,0.1
2015-03-06,50842.0,38527.0,146255.0,15.675,7.575,19.1025,0.0
2015-03-07,51161.0,35950.0,123487.0,17.674999999999997,9.899999999999999,19.3525,0.0
2015-03-08,43771.0,34596.0,105341.0,18.575,10.825,19.267500000000002,0.0
2015-03-09,46273.0,36930.0,134325.0,18.25,10.3,19.29,0.0
2015-03-10,49452.0,37719.0,136342.0,19.7,11.575,19.485,0.075
2015-03-11,51403.0,38132.0,125163.0,19.450000000000003,11.725,19.630000000000003,0.025
2015-03-12,48585.0,38004.0,109610.0,19.375,11.85,19.755000000000003,0.0
2015-03-13,38784.0,37608.0,101630.0,15.100000000000001,9.975,17.175,0.25
2015-03-14,42498.0,34762.0,79038.0,12.25,7.05,19.462500000000002,0.4
2015-03-15,43073.0,33454.0,79199.0,11.5,6.425,18.787499999999998,0.225
2015-03-16,46297.0,34312.0,125337.0,12.249999999999998,6.6000000000000005,19.68,0.325
2015-03-17,17917.0,31921.0,111100.0,12.5,7.1000000000000005,14.875,4.4750000000000005
2015-03-18,8084.0,29897.0,118922.0,11.35,7.324999999999999,12.91,2.425
2015-03-19,11423.0,29269.0,63397.0,12.850000000000001,8.65,12.2025,1.725
2015-03-20,8948.0,29377.0,72748.0,13.7,8.95,13.6875,3.675
2015-03-21,10090.0,30312.0,91416.0,11.274999999999999,7.8999999999999995,10.620000000000001,3.725
2015-03-22,13148.0,29195.0,62702.0,11.349999999999998,7.525000000000001,11.755,5.65
2015-03-23,11592.0,31049.0,107692.0,10.974999999999998,7.000000000000001,13.6025,5.475
2015-03-24,12694.0,29015.0,81211.0,10.649999999999999,6.525,12.405,5.7
2015-03-25,36052.0,29231.0,58126.0,9.049999999999999,5.3500000000000005,18.912499999999998,0.875
2015-03-26,24058.0,28260.0,64459.0,12.874999999999998,6.9750000000000005,16.28,0.42500000000000004
2015-03-27,46146.0,31912.0,69021.0,16.849999999999998,11.2,18.9075,0.3
2015-03-28,53799.0,31209.0,57799.0,20.05,12.799999999999999,21.985,0.125
2015-03-29,43071.0,29738.0,50136.0,19.925,12.775,21.825000000000003,0.0
2015-03-30,51076.0,32073.0,69038.0,21.3,14.225,21.6875,0.025
2015-03-31,56835.0,34410.0,80117.0,23.2,15.100000000000001,23.5775,0.0
2015-04-01,57660.0,35886.0,77792.0,19.75,13.250000000000002,23.495,0.0
2015-04-02,56297.0,35218.0,66696.0,21.174999999999997,13.275,23.9175,0.0
2015-04-03,41975.0,32761.0,58228.0,21.400000000000002,14.049999999999999,19.92,0.0
2015-04-04,41876.0,30766.0,58476.0,19.175,13.175,22.38,0.225
2015-04-05,45126.0,29662.0,61515.0,19.0,12.499999999999998,23.255,0.0
2015-04-06,26480.0,29730.0,65552.0,18.650000000000002,12.4,20.64,3.7750000000000004
2015-04-07,33962.0,30331.0,59800.0,17.7,11.825,22.71,0.0
2015-04-08,22935.0,29654.0,57524.0,16.049999999999997,10.95,19.240000000000002,2.6
2015-04-09,15608.0,31166.0,93207.0,14.125,10.425,15.265,5.550000000000001
2015-04-10,27545.0,31906.0,79201.0,16.2,11.05,18.7225,1.075
2015-04-11,25192.0,31048.0,73405.0,17.325,11.475,20.8175,1.25
2015-04-12,37434.0,28849.0,40545.0,18.95,12.849999999999998,21.765,0.375
2015-04-13,48582.0,30022.0,48283.0,21.75,14.75,24.5475,0.45
2015-04-14,26379.0,29821.0,50652.0,22.525,16.025,21.7875,0.375
2015-04-15,15431.0,30212.0,67340.0,18.55,13.549999999999999,17.375,5.2
2015-04-16,21163.0,25041.0,58523.0,16.075,12.2,15.160000000000002,3.1999999999999997
2015-04-17,35707.0,23321.0,66788.0,18.35,13.049999999999999,20.247500000000002,1.0999999999999999
2015-04-18,40520.0,22808.0,51514.0,17.3,12.325,22.545,2.4
2015-04-19,47601.0,22500.0,52865.0,16.65,11.100000000000001,22.349999999999998,3.625
2015-04-20,52403.0,23432.0,66144.0,20.175000000000004,13.35,24.3975,0.0
2015-04-21,42133.0,21576.0,53194.0,21.900000000000002,15.150000000000002,23.3725,0.05
2015-04-22,37380.0,22604.0,63425.0,18.4,13.875,18.325000000000003,2.875
2015-04-23,47105.0,22887.0,72362.0,21.25,14.424999999999999,24.975,0.2
2015-04-24,23765.0,22882.0,61876.0,20.35,14.700000000000001,18.307499999999997,0.0
2015-04-25,15974.0,21847.0,46310.0,17.6,13.850000000000001,15.8275,2.0
2015-04-26,15782.0,23854.0,52644.0,15.825000000000001,12.5,13.760000000000002,7.050000000000001
2015-04-27,27203.0,24906.0,56224.0,15.349999999999998,11.25,16.8525,2.625
2015-04-28,48987.0,27003.0,71058.0,17.75,12.325000000000001,22.8325,0.0
2015-04-29,54074.0,26080.0,77417.0,18.249999999999996,13.099999999999998,25.0925,1.2
2015-04-30,55451.0,26295.0,64425.0,20.8,14.65,22.792499999999997,0.125
2015-05-01,18461.0,19814.0,43206.0,21.325,16.375,18.515,1.425
2015-05-02,47940.0,28778.0,53125.0,25.225,19.075,22.419999999999998,0.225
2015-05-03,21270.0,29847.0,62202.0,23.275,18.425,17.8425,1.075
2015-05-04,17033.0,32130.0,61128.0,22.924999999999997,17.925,17.02,1.675
2015-05-05,33656.0,34142.0,89238.0,19.3,15.175,21.385,0.0
2015-05-06,55575.0,34951.0,96717.0,21.0,14.875,28.1825,0.0
2015-05-07,58299.0,31086.0,84601.0,25.175,17.7,28.2825,0.0
2015-05-08,46460.0,29657.0,92496.0,21.775000000000002,16.675,23.925,0.7
2015-05-09,53752.0,30831.0,92456.0,26.025000000000002,18.55,28.1725,0.0
2015-05-10,55666.0,26712.0,90081.0,28.85,21.400000000000002,28.295,0.0
2015-05-11,57229.0,28163.0,91247.0,30.025000000000006,22.674999999999997,28.6575,0.0
2015-05-12,52975.0,27266.0,97673.0,31.775000000000002,23.8,29.2925,0.0
2015-05-13,36477.0,25845.0,92996.0,33.175,25.775,26.6875,0.475
2015-05-14,44263.0,23838.0,85080.0,28.400000000000002,22.55,27.214999999999996,0.0
2015-05-15,57308.0,22885.0,69364.0,21.625,15.975000000000001,28.3975,0.625
2015-05-16,61526.0,21946.0,76268.0,23.975,17.175,28.735,0.0
2015-05-17,62983.0,21586.0,62781.0,26.75,19.400000000000002,29.377499999999998,0.0
2015-05-18,54109.0,24240.0,93307.0,27.875,20.525,28.799999999999997,0.025
2015-05-19,45379.0,21575.0,70910.0,22.549999999999997,17.025,22.619999999999997,3.9000000000000004
2015-05-20,53421.0,21436.0,69405.0,19.7,14.45,27.2725,0.05
2015-05-21,56833.0,20244.0,66263.0,19.85,14.25,29.19,0.0
2015-05-22,59330.0,20344.0,62474.0,20.35,14.524999999999999,28.4925,0.0
2015-05-23,59548.0,19152.0,51725.0,21.349999999999998,15.424999999999999,25.98,0.0
2015-05-24,40884.0,18800.0,49040.0,21.2,15.95,22.715000000000003,0.25
2015-05-25,45127.0,20174.0,70564.0,22.45,16.825,23.19,0.0
2015-05-26,56732.0,18785.0,58338.0,24.375,17.674999999999997,29.1075,0.0
2015-05-27,61491.0,18277.0,69099.0,26.325,19.0,30.384999999999998,0.0
2015-05-28,59681.0,19067.0,75209.0,28.125,20.85,29.0525,0.0
2015-05-29,43200.0,18536.0,74301.0,27.25,20.4,27.0225,2.4
2015-05-30,50969.0,17727.0,56001.0,26.425,19.675,27.8925,0.85
2015-05-31,57195.0,17992.0,56500.0,26.425,20.225,27.462500000000002,0.325
2015-06-01,54315.0,19656.0,73820.0,26.725,20.625,26.46,0.5
2015-06-02,59386.0,20123.0,80376.0,28.65,22.35,27.2575,0.025
2015-06-03,58641.0,19442.0,73120.0,29.825,23.6,26.58,0.225
2015-06-04,62346.0,18633.0,65864.0,29.549999999999997,23.5,26.8175,0.375
2015-06-05,62043.0,18513.0,67439.0,29.8,23.174999999999997,28.5075,0.625
2015-06-06,55571.0,17081.0,59283.0,30.200000000000003,23.349999999999998,27.0075,2.85
2015-06-07,50940.0,16808.0,60209.0,30.125,23.65,28.035,1.125
2015-06-08,46875.0,17854.0,63149.0,29.599999999999998,23.225,26.685000000000002,0.9750000000000001
2015-06-09,41138.0,18388.0,63253.0,28.25,21.675,24.3075,4.625
2015-06-10,30595.0,18620.0,67540.0,23.45,19.224999999999998,19.1575,13.774999999999999
2015-06-11,20599.0,19647.0,73318.0,22.4,17.925,20.755,4.375
2015-06-12,32729.0,20799.0,64904.0,21.025,17.000000000000004,20.6525,0.45
2015-06-13,34706.0,20202.0,52133.0,19.95,15.9,22.249999999999996,5.125
2015-06-14,27446.0,20837.0,54250.0,18.875,14.875,20.4325,4.425
2015-06-15,25942.0,20211.0,59034.0,19.599999999999998,14.950000000000001,20.025,6.0
2015-06-16,52430.0,20337.0,44034.0,22.075,16.924999999999997,22.97,1.725
2015-06-17,62794.0,20378.0,43653.0,24.525000000000002,18.6,28.805000000000003,0.0
2015-06-18,64916.0,20182.0,44538.0,27.1,20.25,29.89,0.0
2015-06-19,64065.0,19731.0,41402.0,28.475,21.650000000000002,29.974999999999998,0.0
2015-06-20,64174.0,18778.0,46942.0,30.05,22.875,31.015,0.0
2015-06-21,56545.0,18413.0,46328.0,30.125,23.6,28.2725,0.125
2015-06-22,52413.0,19518.0,83133.0,29.275,23.025,27.652499999999996,1.525
2015-06-23,57157.0,19397.0,53403.0,26.25,20.875,25.1725,4.875
2015-06-24,59686.0,19307.0,55946.0,26.75,20.825,28.205,0.05
2015-06-25,61517.0,19431.0,67787.0,29.325,22.975,27.572499999999998,0.0
2015-06-26,63276.0,19051.0,69530.0,32.324999999999996,25.275000000000002,30.222500000000004,0.0
2015-06-27,62937.0,17997.0,68622.0,33.95,26.7,29.5275,0.0
2015-06-28,62428.0,17853.0,39971.0,35.225,27.8,30.54,0.0
2015-06-29,63784.0,18988.0,75174.0,34.875,27.849999999999998,29.58,0.0
2015-06-30,63834.0,18871.0,64925.0,33.35,27.125,29.89,0.0
2015-07-01,55267.0,17422.0,49728.0,32.325,25.725,28.82,0.05
2015-07-02,51920.0,16948.0,62121.0,30.9,24.900000000000002,28.945,0.0
2015-07-03,57810.0,17846.0,45146.0,32.5,26.0,30.265,0.0
2015-07-04,55467.0,16990.0,43465.0,33.575,26.825,29.9025,0.15
2015-07-05,54915.0,16306.0,38424.0,34.275,27.975,29.2025,0.025
2015-07-06,55757.0,17586.0,71612.0,35.95,28.925,29.439999999999998,0.0
2015-07-07,51535.0,16987.0,77680.0,35.55,29.125,29.11,0.0
2015-07-08,57031.0,16384.0,48119.0,33.875,26.924999999999997,29.154999999999998,0.0
2015-07-09,59530.0,15977.0,53073.0,33.35,25.75,30.402500000000003,0.0
2015-07-10,61058.0,15579.0,52231.0,32.699999999999996,26.174999999999997,30.525000000000002,0.0
2015-07-11,62440.0,14307.0,40586.0,32.699999999999996,26.075,29.425,0.0
2015-07-12,63411.0,14353.0,35017.0,33.6,26.625,28.8475,0.0
2015-07-13,62267.0,15865.0,55672.0,34.574999999999996,27.25,29.950000000000003,0.0
2015-07-14,61489.0,15393.0,59698.0,35.275,27.8,30.209999999999997,0.0
2015-07-15,57562.0,15100.0,62229.0,35.625,28.05,28.395000000000003,0.15
2015-07-16,49856.0,15248.0,50114.0,35.225,28.675,27.9525,0.0
2015-07-17,31067.0,15384.0,60877.0,34.25,27.9,24.6375,0.55
2015-07-18,48932.0,14072.0,38299.0,31.9,26.5,27.0975,0.825
2015-07-19,54238.0,13965.0,34808.0,31.025,25.724999999999998,25.08,0.0
2015-07-20,58620.0,15183.0,67842.0,32.949999999999996,26.9,27.0925,0.225
2015-07-21,57969.0,15205.0,56084.0,33.275,27.0,25.875,3.1
2015-07-22,59039.0,15520.0,47658.0,32.625,26.549999999999997,26.3075,1.1500000000000001
2015-07-23,59690.0,15744.0,60077.0,32.625,26.425,27.635,0.125
2015-07-24,59751.0,14946.0,36630.0,30.474999999999998,25.424999999999997,26.595,0.2
2015-07-25,61112.0,14127.0,31121.0,30.2,24.025000000000002,27.91,0.0
2015-07-26,60015.0,14026.0,27160.0,32.4,25.550000000000004,28.630000000000003,0.0
2015-07-27,60955.0,14772.0,46929.0,33.275000000000006,26.325000000000003,28.2825,0.0
2015-07-28,59618.0,15028.0,54332.0,33.725,26.65,28.564999999999998,0.0
2015-07-29,57233.0,14883.0,56680.0,32.65,26.3,26.662499999999998,0.05
2015-07-30,55046.0,14976.0,34881.0,28.900000000000002,23.724999999999998,22.695,5.824999999999999
2015-07-31,45654.0,16017.0,38317.0,26.949999999999996,22.175,21.1325,2.65
2015-08-01,55232.0,15953.0,36855.0,28.150000000000002,22.325000000000003,25.6675,1.85
2015-08-02,56616.0,15165.0,34065.0,32.35,25.15,28.1325,0.0
2015-08-03,39034.0,15749.0,48310.0,32.875,26.150000000000002,25.35,0.65
2015-08-04,51664.0,15950.0,59591.0,31.725,25.55,26.38,0.275
2015-08-05,54807.0,15810.0,62920.0,33.0,26.475,27.457500000000003,0.0
2015-08-06,42198.0,15686.0,61660.0,34.15,27.2,27.4275,0.1
2015-08-07,26611.0,15464.0,60051.0,33.475,27.15,25.805,0.0
2015-08-08,18356.0,15188.0,43653.0,28.3,24.025000000000002,16.7275,7.2749999999999995
2015-08-09,28564.0,15071.0,31321.0,30.275,23.95,22.63,0.175
2015-08-10,40747.0,14709.0,45268.0,32.224999999999994,25.424999999999997,25.375,0.35
2015-08-11,39033.0,14475.0,46492.0,31.350000000000005,25.224999999999998,25.215,0.1
2015-08-12,32566.0,13985.0,38624.0,31.45,24.925,24.125,0.375
2015-08-13,50033.0,13472.0,25841.0,25.7,21.424999999999997,23.01,0.075
2015-08-14,51495.0,14030.0,30278.0,25.2,19.775,22.130000000000003,2.3
2015-08-15,47830.0,13667.0,29058.0,25.25,20.075000000000003,20.79,1.975
2015-08-16,48225.0,13689.0,29907.0,25.974999999999998,20.925,19.177500000000002,0.025
2015-08-17,50078.0,14807.0,35938.0,26.825000000000003,21.775,21.310000000000002,4.225
2015-08-18,53071.0,15079.0,26151.0,27.400000000000002,21.45,24.3,2.325
2015-08-19,52386.0,15238.0,47032.0,29.05,22.25,25.4675,0.0
2015-08-20,52971.0,14752.0,52091.0,31.375,24.575,24.6975,0.0
2015-08-21,43156.0,14779.0,50214.0,30.849999999999998,24.825,22.345,0.39999999999999997
2015-08-22,43767.0,14222.0,26179.0,27.175,22.35,19.9025,2.875
2015-08-23,42823.0,13367.0,27918.0,23.974999999999998,19.6,20.757499999999997,0.275
2015-08-24,40446.0,14413.0,34141.0,23.474999999999998,18.775,20.845,0.1
2015-08-25,54249.0,14468.0,37236.0,27.85,20.85,25.104999999999997,0.0
2015-08-26,53494.0,13963.0,29887.0,29.125,22.725,25.01,0.0
2015-08-27,51049.0,14423.0,38697.0,29.575000000000003,23.5,23.310000000000002,0.0
2015-08-28,52820.0,14547.0,55571.0,32.324999999999996,25.1,24.699999999999996,0.0
2015-08-29,41919.0,13374.0,26607.0,33.175000000000004,26.3,23.6725,0.0
2015-08-30,31811.0,13295.0,29320.0,33.1,26.05,22.427500000000002,1.5499999999999998
2015-08-31,22605.0,13871.0,62751.0,27.9,22.775000000000002,18.1575,5.05
2015-09-01,39061.0,14616.0,48603.0,26.375,21.3,20.22,0.025
2015-09-02,40772.0,14625.0,41963.0,26.0,20.1,18.412499999999998,1.55
2015-09-03,37909.0,14892.0,36293.0,22.45,18.174999999999997,17.332500000000003,4.15
2015-09-04,33641.0,14726.0,35880.0,22.7,17.6,19.3425,1.825
2015-09-05,22836.0,14393.0,38022.0,23.425,17.599999999999998,18.9,0.15
2015-09-06,31806.0,13706.0,25703.0,24.325,18.425,20.450000000000003,0.0
2015-09-07,28251.0,14034.0,48780.0,24.275,18.599999999999998,19.5775,3.5999999999999996
2015-09-08,44344.0,14079.0,48269.0,24.925,19.25,19.490000000000002,0.0
2015-09-09,39710.0,13770.0,51699.0,26.174999999999997,20.25,19.4225,0.0
2015-09-10,41360.0,13671.0,51784.0,25.725,20.075,19.355,5.0
2015-09-11,45292.0,12985.0,32770.0,26.25,20.0,20.32,0.15
2015-09-12,30266.0,13647.0,33103.0,25.125,19.9,16.54,4.975
2015-09-13,40579.0,13902.0,26148.0,21.999999999999996,17.900000000000002,16.6225,0.7
2015-09-14,37744.0,14627.0,42943.0,21.974999999999998,17.225,20.48,0.0
2015-09-15,27203.0,15288.0,33849.0,20.200000000000003,15.95,13.89,2.85
2015-09-16,19382.0,16860.0,28254.0,19.75,16.85,9.575000000000001,5.975
2015-09-17,44060.0,17910.0,37020.0,20.025,15.049999999999999,19.6575,4.2
2015-09-18,50156.0,17141.0,45311.0,22.275,15.95,20.987499999999997,0.075
2015-09-19,50767.0,15688.0,34829.0,24.45,17.400000000000002,20.6725,0.0
2015-09-20,51664.0,14999.0,36076.0,25.925000000000004,18.825,20.7225,0.0
2015-09-21,43306.0,15139.0,45790.0,27.174999999999997,20.075,20.5425,0.0
2015-09-22,49746.0,14007.0,38540.0,25.549999999999997,18.950000000000003,20.3675,0.0
2015-09-23,47858.0,13697.0,40705.0,23.549999999999997,17.525,19.357499999999998,0.0
2015-09-24,47609.0,13998.0,56981.0,24.575,17.875,19.2975,0.0
2015-09-25,43614.0,14084.0,48959.0,26.05,18.85,19.66,0.0
2015-09-26,37393.0,12836.0,38403.0,25.9,19.15,17.965,0.22499999999999998
2015-09-27,40962.0,12492.0,31841.0,25.475,18.95,18.75,1.1
2015-09-28,33290.0,11872.0,47325.0,24.125,17.575,17.125,0.5249999999999999
2015-09-29,24932.0,12537.0,61235.0,22.075,16.75,16.51,1.875
2015-09-30,39107.0,12060.0,63784.0,21.325,16.375,14.665,0.8
2015-10-01,43800.0,11487.0,60783.0,23.275,17.224999999999998,17.015,2.775
2015-10-02,40403.0,12276.0,49971.0,22.675,16.975,17.175,0.42500000000000004
2015-10-03,15905.0,12089.0,43210.0,21.6,16.5,14.09,2.1
2015-10-04,12112.0,11945.0,21850.0,21.224999999999998,17.450000000000003,8.055,2.7
2015-10-05,9845.0,15552.0,28557.0,20.75,17.75,8.995000000000001,7.3
2015-10-06,23464.0,17402.0,36161.0,19.725,16.325,13.5,0.9
2015-10-07,34367.0,16208.0,66534.0,19.525,14.825000000000001,15.805,0.0
2015-10-08,36381.0,14420.0,62819.0,19.400000000000002,14.5,14.512500000000001,0.0
2015-10-09,31735.0,14042.0,60659.0,20.525,14.425,16.14,0.1
2015-10-10,20553.0,13766.0,33936.0,19.525,14.525,12.379999999999999,1.65
2015-10-11,14039.0,13036.0,30502.0,19.55,15.724999999999998,10.627500000000001,3.325
2015-10-12,16760.0,14030.0,32996.0,18.95,15.424999999999999,9.635,6.949999999999999
2015-10-13,16270.0,14459.0,39624.0,17.675,13.775000000000002,10.215,3.4749999999999996
2015-10-14,34841.0,13094.0,34557.0,16.775000000000002,12.225,15.104999999999999,0.125
2015-10-15,40558.0,13107.0,61368.0,17.7,11.7,15.395,0.0
2015-10-16,25436.0,12762.0,73019.0,19.249999999999996,13.025,13.495,0.05
2015-10-17,14461.0,12017.0,29706.0,20.599999999999998,14.5,10.6625,3.0
2015-10-18,8763.0,11821.0,43076.0,17.075,14.350000000000001,4.79,15.6
2015-10-19,12143.0,12828.0,71132.0,18.025,14.7,7.157500000000001,8.65
2015-10-20,12125.0,14038.0,27267.0,18.175,14.075,11.4675,1.5499999999999998
2015-10-21,31284.0,13559.0,33690.0,15.85,11.525,14.2725,0.025
2015-10-22,40303.0,13056.0,38767.0,17.475,11.674999999999999,13.9775,0.0
2015-10-23,18671.0,12921.0,78485.0,20.325,14.075,13.125,0.0
2015-10-24,8731.0,12277.0,51051.0,18.675,14.825,8.645,0.95
2015-10-25,16325.0,11988.0,27033.0,18.974999999999998,14.500000000000002,11.067499999999999,0.25
2015-10-26,9647.0,11975.0,40527.0,14.975000000000001,13.000000000000002,4.3275,9.899999999999999
2015-10-27,16218.0,13744.0,37909.0,14.675,12.549999999999999,8.53,6.2
2015-10-28,16327.0,16017.0,31496.0,14.1,11.174999999999999,8.9625,2.3
2015-10-29,28349.0,18125.0,48003.0,17.65,12.75,10.492500000000001,0.0
2015-10-30,31246.0,18333.0,39669.0,19.425,13.675,12.025,0.0
2015-10-31,16020.0,17083.0,41918.0,18.575,13.875000000000002,10.0325,0.225
2015-11-01,15098.0,15413.0,23149.0,18.55,13.725000000000001,11.3925,1.6749999999999998
2015-11-02,6397.0,15881.0,45559.0,12.899999999999999,11.225,5.24,25.3
2015-11-03,10545.0,17779.0,44213.0,14.524999999999999,11.625,7.220000000000001,6.65
2015-11-04,14392.0,18488.0,53921.0,16.125,12.649999999999999,7.6274999999999995,1.2750000000000001
2015-11-05,16887.0,18390.0,55917.0,17.825000000000003,13.774999999999999,8.8025,0.1
2015-11-06,32149.0,19193.0,56069.0,20.525000000000002,14.649999999999999,10.8525,0.0
2015-11-07,33796.0,16964.0,39294.0,20.550000000000004,14.45,11.254999999999999,0.0
2015-11-08,31069.0,15795.0,37959.0,20.525,14.049999999999999,12.149999999999999,0.0
2015-11-09,31191.0,17486.0,69563.0,20.275000000000002,13.174999999999999,12.11,0.0
2015-11-10,30961.0,17936.0,73010.0,19.975,12.825,11.695,0.0
2015-11-11,30815.0,17923.0,80440.0,18.75,12.099999999999998,11.334999999999999,0.0
2015-11-12,28484.0,17431.0,76702.0,17.975,11.775,11.024999999999999,0.0
2015-11-13,27315.0,16444.0,63721.0,17.2,10.975,10.947500000000002,0.0
2015-11-14,27787.0,13973.0,40262.0,16.825,10.700000000000001,10.662500000000001,0.0
2015-11-15,26071.0,13314.0,46152.0,16.55,10.425,10.510000000000002,0.0
2015-11-16,25727.0,15514.0,65654.0,15.85,10.000000000000002,10.254999999999999,0.0
2015-11-17,24327.0,14933.0,64759.0,15.75,9.375,10.05,0.0
2015-11-18,25544.0,15131.0,81165.0,16.325,9.75,9.64,0.0
2015-11-19,24717.0,14503.0,70667.0,16.825,10.45,9.4375,0.0
2015-11-20,21440.0,14525.0,36841.0,18.175,11.225000000000001,9.889999999999999,0.0
2015-11-21,14415.0,14713.0,32992.0,12.249999999999998,8.524999999999999,7.597500000000001,3.675
