time,temperature_2m_max,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_mean,soil_moisture_28_to_100cm_mean,latitude,longitude
2018-01-01,8.4,0.1,2.86,20.9,0.397,51.0,15.0
2018-01-02,4.5,3.0,0.79,16.4,0.398,51.0,15.0
2018-01-03,5.2,15.7,1.5,27.2,0.398,51.0,15.0
2018-01-04,7.0,1.5,2.55,22.9,0.401,51.0,15.0
2018-01-05,8.1,0.9,2.54,19.1,0.404,51.0,15.0
2018-01-06,9.2,0.1,3.93,8.6,0.405,51.0,15.0
2018-01-07,5.2,2.2,0.72,17.3,0.406,51.0,15.0
2018-01-08,3.7,0.0,3.01,18.1,0.405,51.0,15.0
2018-01-09,9.7,0.4,3.57,20.1,0.404,51.0,15.0
2018-01-10,6.8,2.4,1.73,13.4,0.403,51.0,15.0
2018-01-11,5.9,5.1,1.3,5.0,0.402,51.0,15.0
2018-01-12,4.0,0.1,1.56,10.7,0.401,51.0,15.0
2018-01-13,1.4,0.0,3.48,15.4,0.4,51.0,15.0
2018-01-14,1.0,0.0,4.73,8.8,0.4,51.0,15.0
2018-01-15,0.3,0.0,4.01,26.1,0.399,51.0,15.0
2018-01-16,3.1,2.5,4.34,29.9,0.398,51.0,15.0
2018-01-17,2.0,3.3,2.8,16.4,0.397,51.0,15.0
2018-01-18,5.3,5.2,2.05,30.1,0.396,51.0,15.0
2018-01-19,3.1,0.9,2.93,10.4,0.395,51.0,15.0
2018-01-20,2.1,0.5,3.6,12.8,0.395,51.0,15.0
2018-01-21,1.3,0.0,4.05,6.7,0.393,51.0,15.0
2018-01-22,0.3,1.6,4.13,13.4,0.392,51.0,15.0
2018-01-23,3.0,1.9,0.95,10.3,0.391,51.0,15.0
2018-01-24,7.1,1.4,2.99,26.5,0.391,51.0,15.0
2018-01-25,8.1,0.0,3.75,25.2,0.391,51.0,15.0
2018-01-26,5.8,0.3,3.25,17.2,0.39,51.0,15.0
2018-01-27,5.4,5.4,0.88,9.5,0.389,51.0,15.0
2018-01-28,7.9,1.4,1.65,21.9,0.389,51.0,15.0
2018-01-29,10.7,1.8,4.1,22.4,0.388,51.0,15.0
2018-01-30,6.6,1.7,3.96,18.8,0.388,51.0,15.0
2018-01-31,7.2,2.3,3.33,23.9,0.387,51.0,15.0
2018-02-01,5.9,5.0,2.82,12.2,0.387,51.0,15.0
2018-02-02,4.5,0.0,6.49,16.2,0.387,51.0,15.0
2018-02-03,4.0,0.1,5.1,9.4,0.387,51.0,15.0
2018-02-04,2.5,0.1,5.61,6.9,0.388,51.0,15.0
2018-02-05,0.3,0.5,5.73,10.1,0.389,51.0,15.0
2018-02-06,0.2,0.0,7.34,6.3,0.389,51.0,15.0
2018-02-07,2.3,0.0,5.32,6.1,0.388,51.0,15.0
2018-02-08,0.7,0.0,4.6,7.9,0.387,51.0,15.0
2018-02-09,2.6,0.0,7.52,6.6,0.387,51.0,15.0
2018-02-10,2.1,0.0,5.02,8.0,0.386,51.0,15.0
2018-02-11,3.8,0.1,5.25,18.2,0.385,51.0,15.0
2018-02-12,4.2,3.1,6.77,9.2,0.384,51.0,15.0
2018-02-13,2.7,0.2,7.92,5.9,0.384,51.0,15.0
2018-02-14,3.0,0.0,8.09,7.5,0.383,51.0,15.0
2018-02-15,3.2,0.0,8.07,14.5,0.38,51.0,15.0
2018-02-16,7.5,1.6,8.68,11.9,0.379,51.0,15.0
2018-02-17,4.1,0.0,6.14,6.5,0.379,51.0,15.0
2018-02-18,2.0,0.2,5.1,5.8,0.377,51.0,15.0
2018-02-19,3.5,0.0,8.15,7.1,0.376,51.0,15.0
2018-02-20,4.0,0.0,8.37,9.2,0.375,51.0,15.0
2018-02-21,2.3,0.0,10.41,16.3,0.374,51.0,15.0
2018-02-22,0.7,0.0,10.42,15.9,0.373,51.0,15.0
2018-02-23,-1.4,0.0,10.97,15.6,0.372,51.0,15.0
2018-02-24,-1.7,0.0,7.47,16.1,0.371,51.0,15.0
2018-02-25,-4.7,0.0,11.89,14.8,0.37,51.0,15.0
2018-02-26,-7.1,0.0,8.69,14.9,0.37,51.0,15.0
2018-02-27,-6.2,0.0,11.89,17.9,0.369,51.0,15.0
2018-02-28,-6.5,0.0,11.05,15.8,0.367,51.0,15.0
2018-03-01,-3.0,0.0,12.69,13.1,0.366,51.0,15.0
2018-03-02,-1.6,0.0,12.07,13.1,0.365,51.0,15.0
2018-03-03,-1.7,0.0,11.89,11.6,0.364,51.0,15.0
2018-03-04,3.7,0.0,11.45,10.5,0.363,51.0,15.0
2018-03-05,3.0,0.0,6.33,17.7,0.362,51.0,15.0
2018-03-06,3.2,5.9,3.5,6.0,0.361,51.0,15.0
2018-03-07,6.2,2.3,5.6,14.1,0.36,51.0,15.0
2018-03-08,8.6,0.4,7.91,17.4,0.358,51.0,15.0
2018-03-09,9.0,0.6,12.2,15.4,0.357,51.0,15.0
2018-03-10,10.9,1.0,8.41,15.1,0.356,51.0,15.0
2018-03-11,15.7,0.2,12.93,16.6,0.355,51.0,15.0
2018-03-12,10.4,9.3,5.13,13.9,0.354,51.0,15.0
2018-03-13,11.5,1.4,9.96,16.9,0.354,51.0,15.0
2018-03-14,6.6,3.4,5.31,10.3,0.354,51.0,15.0
2018-03-15,9.1,0.0,12.69,9.2,0.359,51.0,15.0
2018-03-16,2.7,7.6,2.75,23.1,0.358,51.0,15.0
2018-03-17,-3.5,1.7,5.93,32.9,0.357,51.0,15.0
2018-03-18,-4.5,0.0,13.04,26.4,0.356,51.0,15.0
2018-03-19,-1.5,0.0,16.63,12.0,0.356,51.0,15.0
2018-03-20,3.8,0.6,16.71,7.8,0.359,51.0,15.0
2018-03-21,2.5,0.4,11.53,10.7,0.358,51.0,15.0
2018-03-22,3.6,0.7,8.6,18.7,0.36,51.0,15.0
2018-03-23,4.6,2.3,5.15,7.9,0.36,51.0,15.0
2018-03-24,7.4,0.0,12.38,7.3,0.358,51.0,15.0
2018-03-25,7.8,0.0,17.69,13.9,0.357,51.0,15.0
2018-03-26,7.8,0.9,8.03,9.7,0.356,51.0,15.0
2018-03-27,5.6,1.8,10.74,5.9,0.355,51.0,15.0
2018-03-28,7.5,1.7,6.75,13.0,0.349,51.0,15.0
2018-03-29,8.2,1.9,9.51,16.7,0.349,51.0,15.0
2018-03-30,12.1,0.0,16.21,8.6,0.359,51.0,15.0
2018-03-31,12.6,9.9,6.57,11.1,0.358,51.0,15.0
2018-04-01,3.7,0.7,6.25,19.8,0.357,51.0,15.0
2018-04-02,9.3,0.1,11.65,15.3,0.356,51.0,15.0
2018-04-03,17.1,0.1,16.51,18.5,0.354,51.0,15.0
2018-04-04,19.9,0.4,15.01,14.8,0.35,51.0,15.0
2018-04-05,15.2,1.3,15.78,17.6,0.346,51.0,15.0
2018-04-06,10.4,0.0,20.57,7.8,0.345,51.0,15.0
2018-04-07,18.3,0.0,20.68,15.5,0.342,51.0,15.0
2018-04-08,15.8,0.2,16.35,13.6,0.338,51.0,15.0
2018-04-09,19.9,0.0,20.75,8.5,0.334,51.0,15.0
2018-04-10,19.9,0.0,20.65,15.2,0.332,51.0,15.0
2018-04-11,18.8,0.0,16.24,7.6,0.326,51.0,15.0
2018-04-12,22.3,0.0,18.2,14.3,0.322,51.0,15.0
2018-04-13,19.2,2.6,12.94,19.2,0.316,51.0,15.0
2018-04-14,18.4,1.7,16.83,17.0,0.316,51.0,15.0
2018-04-15,22.7,0.0,18.44,11.1,0.317,51.0,15.0
2018-04-16,16.3,13.2,3.36,8.5,0.315,51.0,15.0
2018-04-17,16.5,0.1,14.01,9.0,0.314,51.0,15.0
2018-04-18,20.2,0.0,22.37,4.8,0.321,51.0,15.0
2018-04-19,22.3,0.0,22.38,6.2,0.318,51.0,15.0
2018-04-20,24.5,0.0,22.54,10.1,0.315,51.0,15.0
2018-04-21,23.1,0.0,22.26,10.1,0.306,51.0,15.0
2018-04-22,21.5,0.0,23.07,5.3,0.298,51.0,15.0
2018-04-23,22.4,3.0,13.92,11.9,0.292,51.0,15.0
2018-04-24,19.4,0.5,15.0,10.6,0.287,51.0,15.0
2018-04-25,20.5,0.7,16.24,17.9,0.286,51.0,15.0
2018-04-26,13.8,3.8,17.94,13.3,0.287,51.0,15.0
2018-04-27,16.0,0.0,19.71,11.4,0.288,51.0,15.0
2018-04-28,21.9,0.0,22.68,13.0,0.286,51.0,15.0
2018-04-29,24.1,0.0,21.66,7.6,0.282,51.0,15.0
2018-04-30,23.9,0.3,20.43,17.9,0.276,51.0,15.0
2018-05-01,18.6,2.9,18.21,10.1,0.277,51.0,15.0
2018-05-02,18.4,1.1,14.14,12.8,0.275,51.0,15.0
2018-05-03,15.4,4.0,7.92,11.2,0.272,51.0,15.0
2018-05-04,16.9,0.0,23.0,15.0,0.272,51.0,15.0
2018-05-05,17.8,0.0,25.55,14.7,0.269,51.0,15.0
2018-05-06,19.0,0.0,25.92,12.8,0.263,51.0,15.0
2018-05-07,21.4,0.0,26.27,12.4,0.257,51.0,15.0
2018-05-08,23.1,0.0,25.52,11.5,0.25,51.0,15.0
2018-05-09,22.0,1.9,16.66,11.9,0.248,51.0,15.0
2018-05-10,24.9,2.2,21.27,9.2,0.241,51.0,15.0
2018-05-11,18.1,3.5,10.97,8.7,0.241,51.0,15.0
2018-05-12,21.7,0.3,19.51,10.0,0.242,51.0,15.0
2018-05-13,23.0,0.0,26.52,13.1,0.238,51.0,15.0
2018-05-14,21.1,0.0,26.18,17.8,0.239,51.0,15.0
2018-05-15,18.5,0.6,22.14,10.9,0.237,51.0,15.0
2018-05-16,18.2,10.3,16.74,8.0,0.236,51.0,15.0
2018-05-17,17.7,5.6,10.91,14.3,0.24,51.0,15.0
2018-05-18,18.0,0.0,18.53,13.2,0.244,51.0,15.0
2018-05-19,19.4,0.1,18.68,8.5,0.247,51.0,15.0
2018-05-20,19.7,0.0,26.96,10.7,0.243,51.0,15.0
2018-05-21,20.2,0.0,25.74,14.8,0.241,51.0,15.0
2018-05-22,22.3,0.0,25.26,7.8,0.241,51.0,15.0
2018-05-23,22.8,2.4,19.77,13.3,0.235,51.0,15.0
2018-05-24,23.0,0.0,22.18,18.3,0.233,51.0,15.0
2018-05-25,23.7,0.0,24.26,11.9,0.234,51.0,15.0
2018-05-26,24.7,0.2,23.79,5.0,0.229,51.0,15.0
2018-05-27,25.9,0.0,22.2,7.4,0.23,51.0,15.0
2018-05-28,28.4,0.0,23.34,7.5,0.226,51.0,15.0
2018-05-29,28.6,1.1,24.9,11.0,0.227,51.0,15.0
2018-05-30,26.9,1.0,22.39,9.4,0.221,51.0,15.0
2018-05-31,28.5,0.2,25.48,7.5,0.217,51.0,15.0
2018-06-01,27.6,4.3,19.87,10.9,0.21,51.0,15.0
2018-06-02,23.9,2.9,19.78,10.9,0.217,51.0,15.0
2018-06-03,21.5,2.4,13.22,8.7,0.217,51.0,15.0
2018-06-04,24.4,1.6,17.66,5.1,0.215,51.0,15.0
2018-06-05,22.1,0.8,21.92,10.3,0.215,51.0,15.0
2018-06-06,21.6,0.0,26.55,18.1,0.219,51.0,15.0
2018-06-07,24.8,0.0,29.02,8.4,0.216,51.0,15.0
2018-06-08,26.7,0.2,22.41,7.5,0.211,51.0,15.0
2018-06-09,27.4,2.3,19.87,5.1,0.207,51.0,15.0
2018-06-10,27.1,7.2,15.35,6.1,0.207,51.0,15.0
2018-06-11,24.2,0.2,20.12,8.3,0.208,51.0,15.0
2018-06-12,20.9,4.0,14.74,8.2,0.214,51.0,15.0
2018-06-13,16.5,0.6,7.65,10.1,0.216,51.0,15.0
2018-06-14,18.2,0.4,16.43,7.0,0.219,51.0,15.0
2018-06-15,22.6,0.0,23.14,6.8,0.219,51.0,15.0
2018-06-16,24.0,0.0,20.33,3.4,0.215,51.0,15.0
2018-06-17,26.4,0.8,23.45,8.1,0.211,51.0,15.0
2018-06-18,22.5,0.3,22.92,7.6,0.208,51.0,15.0
2018-06-19,24.0,0.5,19.12,10.3,0.206,51.0,15.0
2018-06-20,27.1,0.1,21.0,7.8,0.207,51.0,15.0
2018-06-21,29.1,0.0,22.48,19.0,0.202,51.0,15.0
2018-06-22,14.8,0.9,18.09,15.2,0.208,51.0,15.0
2018-06-23,14.9,3.2,13.26,20.2,0.212,51.0,15.0
2018-06-24,14.7,2.6,9.3,16.0,0.216,51.0,15.0
2018-06-25,19.5,2.4,19.3,8.4,0.218,51.0,15.0
2018-06-26,19.9,1.6,15.97,10.3,0.216,51.0,15.0
2018-06-27,20.8,0.7,23.42,10.9,0.215,51.0,15.0
2018-06-28,21.3,4.4,12.58,14.1,0.213,51.0,15.0
2018-06-29,27.5,0.0,27.6,13.7,0.212,51.0,15.0
2018-06-30,18.8,0.0,21.99,17.9,0.207,51.0,15.0
2018-07-01,18.5,0.1,17.96,10.9,0.206,51.0,15.0
2018-07-02,22.5,0.0,27.57,7.3,0.202,51.0,15.0
2018-07-03,24.8,0.0,29.19,8.9,0.196,51.0,15.0
2018-07-04,28.7,0.0,29.15,6.6,0.195,51.0,15.0
2018-07-05,29.7,0.0,22.67,6.7,0.198,51.0,15.0
2018-07-06,23.9,0.2,21.35,12.1,0.204,51.0,15.0
2018-07-07,23.0,0.1,25.1,11.0,0.208,51.0,15.0
2018-07-08,22.6,0.3,19.63,9.7,0.21,51.0,15.0
2018-07-09,25.0,1.2,21.52,8.8,0.208,51.0,15.0
2018-07-10,19.9,12.6,11.74,10.7,0.208,51.0,15.0
2018-07-11,19.6,1.3,16.54,5.5,0.209,51.0,15.0
2018-07-12,17.5,16.6,9.6,15.4,0.211,51.0,15.0
2018-07-13,24.3,10.6,19.72,12.1,0.211,51.0,15.0
2018-07-14,23.5,2.0,23.94,8.9,0.208,51.0,15.0
2018-07-15,24.5,0.0,26.02,7.1,0.204,51.0,15.0
2018-07-16,25.9,0.0,26.68,5.6,0.2,51.0,15.0
2018-07-17,24.0,1.9,14.99,11.1,0.201,51.0,15.0
2018-07-18,23.0,1.9,9.71,13.3,0.202,51.0,15.0
2018-07-19,22.4,0.9,13.85,12.5,0.201,51.0,15.0
2018-07-20,24.8,0.0,23.97,5.7,0.201,51.0,15.0
2018-07-21,27.8,0.0,24.58,7.3,0.194,51.0,15.0
2018-07-22,26.2,0.0,23.91,9.5,0.193,51.0,15.0
2018-07-23,26.5,1.4,22.11,8.2,0.188,51.0,15.0
2018-07-24,29.6,0.0,24.45,8.9,0.184,51.0,15.0
2018-07-25,28.9,0.0,24.16,10.6,0.179,51.0,15.0
2018-07-26,29.0,0.0,23.0,9.6,0.177,51.0,15.0
2018-07-27,28.4,2.8,21.37,9.3,0.175,51.0,15.0
2018-07-28,30.7,0.5,22.36,5.6,0.174,51.0,15.0
2018-07-29,28.8,0.0,22.37,8.1,0.176,51.0,15.0
2018-07-30,30.9,0.0,23.12,8.4,0.173,51.0,15.0
2018-07-31,33.0,0.0,25.79,6.5,0.171,51.0,15.0
2018-08-01,32.9,0.3,24.76,7.8,0.17,51.0,15.0
2018-08-02,33.1,0.0,20.89,7.9,0.176,51.0,15.0
2018-08-03,31.7,0.0,21.23,9.0,0.176,51.0,15.0
2018-08-04,32.4,0.1,18.28,6.0,0.178,51.0,15.0
2018-08-05,26.4,0.6,20.67,10.8,0.182,51.0,15.0
2018-08-06,26.7,0.0,25.17,4.7,0.184,51.0,15.0
2018-08-07,32.4,0.0,25.16,11.9,0.183,51.0,15.0
2018-08-08,33.4,0.6,19.82,13.0,0.181,51.0,15.0
2018-08-09,32.9,0.2,20.72,8.7,0.187,51.0,15.0
2018-08-10,25.1,2.0,6.34,10.5,0.191,51.0,15.0
2018-08-11,24.6,0.6,19.15,12.3,0.199,51.0,15.0
2018-08-12,26.7,0.0,24.3,7.7,0.2,51.0,15.0
2018-08-13,31.4,0.1,21.75,11.4,0.203,51.0,15.0
2018-08-14,25.4,6.4,18.11,12.1,0.206,51.0,15.0
2018-08-15,23.7,0.3,15.81,10.1,0.207,51.0,15.0
2018-08-16,26.5,0.0,18.58,6.5,0.203,51.0,15.0
2018-08-17,29.2,0.0,20.62,6.3,0.2,51.0,15.0
2018-08-18,26.5,2.2,16.35,7.8,0.202,51.0,15.0
2018-08-19,28.5,0.0,20.11,4.2,0.198,51.0,15.0
2018-08-20,29.2,0.0,21.91,9.4,0.195,51.0,15.0
2018-08-21,23.5,1.0,14.56,7.8,0.198,51.0,15.0
2018-08-22,28.3,0.0,14.82,6.9,0.193,51.0,15.0
2018-08-23,32.5,0.0,20.51,9.0,0.194,51.0,15.0
2018-08-24,24.8,10.2,10.16,12.4,0.196,51.0,15.0
2018-08-25,19.2,0.9,10.13,8.8,0.196,51.0,15.0
2018-08-26,17.7,0.1,13.98,8.2,0.198,51.0,15.0
2018-08-27,23.3,0.1,19.21,13.1,0.214,51.0,15.0
2018-08-28,21.7,0.4,15.63,7.6,0.21,51.0,15.0
2018-08-29,26.7,0.0,21.01,6.1,0.209,51.0,15.0
2018-08-30,21.6,2.6,8.84,13.2,0.206,51.0,15.0
2018-08-31,19.7,0.0,16.15,6.8,0.208,51.0,15.0
2018-09-01,16.1,11.3,3.84,12.8,0.208,51.0,15.0
2018-09-02,22.4,5.5,10.8,15.6,0.209,51.0,15.0
2018-09-03,24.7,0.0,15.44,13.0,0.209,51.0,15.0
2018-09-04,24.1,0.1,17.04,8.8,0.207,51.0,15.0
2018-09-05,23.6,0.0,15.38,6.6,0.205,51.0,15.0
2018-09-06,23.5,0.0,17.4,7.9,0.197,51.0,15.0
2018-09-07,21.1,2.3,10.73,7.8,0.195,51.0,15.0
2018-09-08,21.0,0.3,15.15,7.4,0.194,51.0,15.0
2018-09-09,23.5,0.0,12.83,7.5,0.192,51.0,15.0
2018-09-10,25.4,0.0,16.27,6.6,0.189,51.0,15.0
2018-09-11,26.4,0.4,13.25,9.0,0.187,51.0,15.0
2018-09-12,29.1,0.0,18.12,12.5,0.182,51.0,15.0
2018-09-13,21.7,2.9,10.84,11.5,0.178,51.0,15.0
2018-09-14,17.2,2.0,5.26,8.1,0.18,51.0,15.0
2018-09-15,19.7,0.2,14.04,9.8,0.182,51.0,15.0
2018-09-16,22.0,0.0,14.64,6.1,0.183,51.0,15.0
2018-09-17,24.1,0.0,17.14,10.0,0.183,51.0,15.0
2018-09-18,26.7,0.0,16.61,12.6,0.181,51.0,15.0
2018-09-19,26.4,0.0,13.56,10.9,0.177,51.0,15.0
2018-09-20,28.0,0.0,14.31,12.4,0.175,51.0,15.0
2018-09-21,28.9,4.2,15.62,18.9,0.176,51.0,15.0
2018-09-22,16.8,0.0,10.25,16.0,0.181,51.0,15.0
2018-09-23,17.2,10.8,3.01,18.7,0.187,51.0,15.0
2018-09-24,11.7,3.4,9.84,22.7,0.188,51.0,15.0
2018-09-25,11.7,0.6,11.29,13.3,0.19,51.0,15.0
2018-09-26,14.6,0.0,11.59,15.3,0.179,51.0,15.0
2018-09-27,21.1,0.0,10.26,12.2,0.18,51.0,15.0
2018-09-28,16.3,0.2,7.5,12.7,0.181,51.0,15.0
2018-09-29,12.6,0.0,12.83,5.1,0.182,51.0,15.0
2018-09-30,16.0,0.0,14.63,14.2,0.18,51.0,15.0
2018-10-01,12.9,1.7,7.32,10.5,0.18,51.0,15.0
2018-10-02,11.4,1.2,6.76,19.9,0.182,51.0,15.0
2018-10-03,12.3,2.3,8.25,22.4,0.184,51.0,15.0
2018-10-04,15.1,0.2,9.56,9.5,0.186,51.0,15.0
2018-10-05,18.5,0.0,13.42,15.5,0.186,51.0,15.0
2018-10-06,19.0,0.0,12.25,19.7,0.185,51.0,15.0
2018-10-07,19.7,0.0,8.8,14.1,0.184,51.0,15.0
2018-10-08,16.1,0.0,12.02,7.4,0.187,51.0,15.0
2018-10-09,19.4,0.0,11.39,10.2,0.188,51.0,15.0
2018-10-10,23.6,0.0,12.03,9.1,0.187,51.0,15.0
2018-10-11,23.1,0.0,12.35,16.5,0.185,51.0,15.0
2018-10-12,21.7,0.0,11.94,18.9,0.182,51.0,15.0
2018-10-13,22.2,0.0,11.78,12.1,0.182,51.0,15.0
2018-10-14,22.5,0.0,11.65,26.0,0.181,51.0,15.0
2018-10-15,21.2,0.0,9.46,26.2,0.179,51.0,15.0
2018-10-16,20.1,0.0,10.69,12.2,0.178,51.0,15.0
2018-10-17,20.1,0.0,10.03,6.6,0.178,51.0,15.0
2018-10-18,18.9,0.0,10.13,6.7,0.178,51.0,15.0
2018-10-19,13.6,0.5,2.67,6.5,0.179,51.0,15.0
2018-10-20,11.1,0.1,6.89,8.0,0.18,51.0,15.0
2018-10-21,11.8,0.2,6.45,5.3,0.182,51.0,15.0
2018-10-22,13.5,1.8,6.06,10.6,0.181,51.0,15.0
2018-10-23,10.2,3.9,2.44,23.4,0.183,51.0,15.0
2018-10-24,10.4,12.3,4.82,21.6,0.183,51.0,15.0
2018-10-25,12.2,3.0,2.75,19.8,0.185,51.0,15.0
2018-10-26,12.5,0.0,3.9,13.3,0.185,51.0,15.0
2018-10-27,9.5,0.0,3.52,12.2,0.186,51.0,15.0
2018-10-28,4.7,13.4,1.3,18.6,0.186,51.0,15.0
2018-10-29,17.3,1.9,3.04,19.2,0.186,51.0,15.0
2018-10-30,18.3,0.1,8.46,33.8,0.187,51.0,15.0
2018-10-31,14.9,0.0,8.41,14.5,0.187,51.0,15.0
2018-11-01,16.0,0.0,7.38,15.7,0.188,51.0,15.0
2018-11-02,14.8,0.9,5.67,7.4,0.189,51.0,15.0
2018-11-03,10.4,3.5,1.86,11.3,0.188,51.0,15.0
2018-11-04,15.5,0.0,3.96,5.5,0.191,51.0,15.0
2018-11-05,16.4,0.0,3.01,20.2,0.195,51.0,15.0
2018-11-06,16.2,0.0,7.26,25.0,0.198,51.0,15.0
2018-11-07,15.4,0.0,6.95,18.3,0.198,51.0,15.0
2018-11-08,13.9,0.0,4.75,8.4,0.199,51.0,15.0
2018-11-09,13.2,0.1,4.5,7.9,0.201,51.0,15.0
2018-11-10,12.7,0.0,5.73,17.7,0.201,51.0,15.0
2018-11-11,11.6,1.1,4.38,20.8,0.203,51.0,15.0
2018-11-12,13.1,0.0,5.36,23.1,0.203,51.0,15.0
2018-11-13,10.7,0.9,2.12,17.3,0.204,51.0,15.0
2018-11-14,10.3,0.0,4.15,8.0,0.204,51.0,15.0
2018-11-15,11.2,0.0,5.93,5.8,0.205,51.0,15.0
2018-11-16,7.7,0.0,6.06,8.8,0.206,51.0,15.0
2018-11-17,5.9,0.0,6.24,12.9,0.206,51.0,15.0
2018-11-18,2.8,2.1,4.76,7.4,0.206,51.0,15.0
2018-11-19,2.1,1.2,1.4,18.3,0.207,51.0,15.0
2018-11-20,1.4,1.0,2.98,21.3,0.207,51.0,15.0
2018-11-21,1.8,0.0,1.4,14.6,0.208,51.0,15.0
2018-11-22,2.5,0.0,2.7,6.1,0.21,51.0,15.0
2018-11-23,6.1,0.0,2.31,10.1,0.211,51.0,15.0
2018-11-24,6.8,0.0,1.5,7.3,0.213,51.0,15.0
2018-11-25,8.3,0.0,4.28,10.6,0.212,51.0,15.0
2018-11-26,3.6,0.0,0.98,18.3,0.21,51.0,15.0
2018-11-27,0.0,0.0,3.23,12.5,0.211,51.0,15.0
2018-11-28,2.1,0.0,4.91,5.5,0.211,51.0,15.0
2018-11-29,1.9,0.0,5.04,24.7,0.212,51.0,15.0
2018-11-30,-0.1,0.1,2.21,29.2,0.213,51.0,15.0
2018-12-01,2.0,2.7,1.9,19.4,0.213,51.0,15.0
2018-12-02,4.6,4.9,1.75,29.2,0.213,51.0,15.0
2018-12-03,8.0,2.9,1.83,20.5,0.213,51.0,15.0
2018-12-04,7.1,3.9,2.21,15.1,0.214,51.0,15.0
2018-12-05,5.2,0.0,4.05,10.3,0.214,51.0,15.0
2018-12-06,4.4,0.2,2.73,25.3,0.215,51.0,15.0
2018-12-07,9.8,7.1,0.66,21.5,0.216,51.0,15.0
2018-12-08,8.9,3.2,3.13,23.2,0.217,51.0,15.0
2018-12-09,7.2,8.8,0.84,24.3,0.218,51.0,15.0
2018-12-10,4.5,2.7,2.29,22.7,0.219,51.0,15.0
2018-12-11,2.2,11.3,0.77,17.4,0.22,51.0,15.0
2018-12-12,1.6,2.3,1.8,10.7,0.222,51.0,15.0
2018-12-13,0.4,0.7,1.66,5.8,0.224,51.0,15.0
2018-12-14,0.5,0.0,2.89,7.0,0.227,51.0,15.0
2018-12-15,-0.1,0.2,1.1,10.6,0.231,51.0,15.0
2018-12-16,-0.8,0.3,3.39,11.9,0.233,51.0,15.0
2018-12-17,2.3,0.0,1.64,14.0,0.235,51.0,15.0
2018-12-18,4.0,0.3,1.21,11.9,0.236,51.0,15.0
2018-12-19,2.3,0.6,2.13,23.0,0.237,51.0,15.0
2018-12-20,2.5,1.4,0.92,20.5,0.238,51.0,15.0
2018-12-21,9.4,10.2,1.49,25.7,0.239,51.0,15.0
2018-12-22,9.0,11.2,0.35,16.9,0.241,51.0,15.0
2018-12-23,6.5,5.8,1.0,13.6,0.244,51.0,15.0
2018-12-24,4.9,6.4,0.9,15.5,0.25,51.0,15.0
2018-12-25,3.1,2.3,0.73,18.5,0.256,51.0,15.0
2018-12-26,4.6,1.9,0.8,13.1,0.26,51.0,15.0
2018-12-27,7.1,2.5,1.65,8.0,0.264,51.0,15.0
2018-12-28,4.6,2.9,0.77,11.5,0.268,51.0,15.0
2018-12-29,4.5,2.0,0.61,13.4,0.271,51.0,15.0
2018-12-30,5.8,9.8,0.95,21.2,0.274,51.0,15.0
2018-12-31,5.4,0.4,1.92,9.4,0.278,51.0,15.0
2019-01-01,6.4,3.1,0.45,22.7,0.281,51.0,15.0
2019-01-02,1.8,2.9,1.23,26.3,0.285,51.0,15.0
2019-01-03,-0.6,2.8,1.3,18.6,0.29,51.0,15.0
2019-01-04,1.5,4.2,1.01,13.3,0.292,51.0,15.0
2019-01-05,5.5,9.9,0.51,17.9,0.294,51.0,15.0
2019-01-06,0.9,1.3,0.74,13.3,0.297,51.0,15.0
2019-01-07,3.2,2.4,0.97,8.2,0.3,51.0,15.0
2019-01-08,4.9,14.5,1.4,21.5,0.303,51.0,15.0
2019-01-09,1.4,14.7,0.74,19.4,0.307,51.0,15.0
2019-01-10,0.3,3.8,2.43,15.1,0.312,51.0,15.0
2019-01-11,2.3,3.7,1.72,15.0,0.314,51.0,15.0
2019-01-12,3.7,3.5,0.99,15.3,0.316,51.0,15.0
2019-01-13,6.1,9.5,1.02,22.5,0.32,51.0,15.0
2019-01-14,4.8,0.9,3.5,28.7,0.325,51.0,15.0
2019-01-15,4.4,5.0,1.01,25.4,0.33,51.0,15.0
2019-01-16,5.4,1.7,1.2,19.9,0.333,51.0,15.0
2019-01-17,6.7,1.0,1.74,20.4,0.336,51.0,15.0
2019-01-18,1.4,0.7,2.71,13.6,0.338,51.0,15.0
2019-01-19,1.1,0.0,4.79,7.3,0.339,51.0,15.0
2019-01-20,0.4,0.0,4.97,6.5,0.341,51.0,15.0
2019-01-21,-0.3,0.0,5.53,5.6,0.342,51.0,15.0
2019-01-22,-0.3,0.0,5.97,9.0,0.343,51.0,15.0
2019-01-23,-2.0,0.0,6.14,8.3,0.344,51.0,15.0
2019-01-24,-2.6,0.0,4.57,10.0,0.343,51.0,15.0
2019-01-25,-2.8,0.4,2.1,9.3,0.341,51.0,15.0
2019-01-26,2.0,11.1,1.35,15.8,0.339,51.0,15.0
2019-01-27,5.0,0.1,3.05,22.2,0.339,51.0,15.0
2019-01-28,4.3,0.0,3.76,17.1,0.341,51.0,15.0
2019-01-29,2.2,1.0,3.57,13.7,0.341,51.0,15.0
2019-01-30,2.9,0.0,6.68,11.0,0.342,51.0,15.0
2019-01-31,3.3,0.0,5.2,13.5,0.342,51.0,15.0
2019-02-01,3.2,1.0,3.09,9.2,0.342,51.0,15.0
