,time,country,temperature_2m_max,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_mean,soil_moisture_28_to_100cm_mean,date,price_mean,price_std,price_min,price_max,price_range,month,year
29,2019-01-08 00:00:00+00:00,DE,5.363829787234042,9.082978723404254,1.3406382978723403,27.091489361702127,0.33178723404255317,2019-01-08,34.58416666666667,12.193687931151873,7.78,46.93,39.15,1,2019
30,2019-01-08 00:00:00+00:00,FI,-3.1275362318840583,2.1681159420289853,0.17391304347826086,9.742028985507247,0.38565217391304346,2019-01-08,52.01791666666667,4.250458777454566,45.75,57.62,11.869999999999997,1,2019
31,2019-01-08 00:00:00+00:00,PL,1.2325,6.255,1.26675,19.97,0.2873,2019-01-08,58.31058397146926,11.322618208638657,40.8756242016026,73.0716525374521,32.1960283358495,1,2019
32,2019-01-09 00:00:00+00:00,CZ,1.3363636363636362,6.572727272727272,1.6981818181818182,17.30909090909091,0.28818181818181815,2019-01-09,58.06458333333333,14.891300343012263,29.16,73.0,43.84,1,2019
33,2019-01-09 00:00:00+00:00,DE,2.2914893617021277,5.934042553191489,1.886595744680851,22.248936170212765,0.33387234042553193,2019-01-09,41.102916666666665,16.19073875886987,3.43,55.94,52.51,1,2019
34,2019-01-09 00:00:00+00:00,FI,-4.723188405797101,0.6521739130434783,0.24159420289855074,10.284057971014493,0.3853913043478261,2019-01-09,58.31708333333333,9.310608946211593,43.87,70.47,26.6,1,2019
35,2019-01-09 00:00:00+00:00,PL,0.03750000000000005,3.0025,1.44,13.517500000000002,0.288725,2019-01-09,59.81317088165711,9.4410468105905,43.41603053435114,70.69214299013218,27.276112455781046,1,2019
36,2019-01-10 00:00:00+00:00,CZ,0.11818181818181818,2.3545454545454545,2.1227272727272726,14.318181818181818,0.2898181818181818,2019-01-10,67.71416666666667,12.926051522836142,46.0,83.8,37.8,1,2019
37,2019-01-10 00:00:00+00:00,DE,1.125531914893617,1.8021276595744682,2.2382978723404254,11.287234042553191,0.33555319148936175,2019-01-10,67.72875,13.689814148228724,47.11,85.15,38.040000000000006,1,2019
38,2019-01-10 00:00:00+00:00,FI,-1.4304347826086956,2.0608695652173914,0.3269565217391304,18.471014492753625,0.385,2019-01-10,59.51291666666666,10.702361169454585,47.84,79.23,31.39,1,2019
39,2019-01-10 00:00:00+00:00,PL,-2.8449999999999998,1.09,2.3175,9.6125,0.290375,2019-01-10,66.19764171773569,12.230373909781225,48.0161962162288,81.67555110686935,33.65935489064055,1,2019
40,2019-01-11 00:00:00+00:00,CZ,-0.36363636363636365,2.9545454545454546,3.6018181818181816,15.154545454545454,0.2912727272727273,2019-01-11,57.745416666666664,9.419944142346468,39.36,69.07,29.709999999999994,1,2019
41,2019-01-11 00:00:00+00:00,DE,3.825531914893617,3.2276595744680847,1.2080851063829787,14.942553191489361,0.3363191489361702,2019-01-11,49.89333333333334,6.428910697281707,42.2,62.92,20.72,1,2019
42,2019-01-11 00:00:00+00:00,FI,0.936231884057971,2.23768115942029,0.5065217391304349,24.468115942028984,0.384463768115942,2019-01-11,51.43833333333333,4.461304806859776,43.81,56.63,12.82,1,2019
43,2019-01-11 00:00:00+00:00,PL,0.5449999999999999,1.6600000000000001,2.50925,14.830000000000002,0.291775,2019-01-11,55.97613617853071,6.555401451995414,46.964372978381775,67.43769343541294,20.473320457031164,1,2019
44,2019-01-12 00:00:00+00:00,CZ,2.690909090909091,3.1545454545454548,1.3636363636363635,19.10909090909091,0.29227272727272724,2019-01-12,46.59583333333333,9.808963920231626,23.06,60.6,37.540000000000006,1,2019
45,2019-01-12 00:00:00+00:00,DE,4.551063829787235,5.602127659574468,1.011063829787234,19.853191489361702,0.3372127659574468,2019-01-12,39.80625,5.663137717233073,23.35,46.29,22.939999999999998,1,2019
46,2019-01-12 00:00:00+00:00,FI,-0.35362318840579715,0.3695652173913043,0.5839130434782609,19.479710144927534,0.384,2019-01-12,48.31666666666666,3.2301052165749837,42.0,52.96,10.96,1,2019
47,2019-01-12 00:00:00+00:00,PL,2.34,2.2775,2.24625,17.5475,0.292675,2019-01-12,49.00218354160364,6.003009118198945,39.12922067344612,59.48851604495846,20.35929537151234,1,2019
48,2019-01-13 00:00:00+00:00,CZ,4.672727272727273,7.581818181818182,2.1254545454545455,21.88181818181818,0.29354545454545455,2019-01-13,39.77708333333333,13.888124260353324,20.0,56.84,36.84,1,2019
49,2019-01-13 00:00:00+00:00,DE,6.904255319148936,11.736170212765957,0.7040425531914895,24.523404255319146,0.339531914893617,2019-01-13,13.997083333333334,11.852402610649351,-7.28,30.81,38.089999999999996,1,2019
50,2019-01-13 00:00:00+00:00,FI,-4.426086956521739,1.0927536231884059,0.4815942028985507,11.51159420289855,0.3835217391304348,2019-01-13,47.06791666666667,4.749222342901925,27.75,50.29,22.54,1,2019
51,2019-01-13 00:00:00+00:00,PL,3.8575000000000004,7.157500000000001,1.1995,21.115000000000002,0.293725,2019-01-13,43.07261840803246,6.1025050405019705,27.73209085614444,50.18732692620948,22.45523607006504,1,2019
52,2019-01-14 00:00:00+00:00,CZ,4.1000000000000005,2.009090909090909,3.608181818181818,25.836363636363636,0.2958181818181818,2019-01-14,47.92666666666667,11.685398047830118,26.0,60.64,34.64,1,2019
53,2019-01-14 00:00:00+00:00,DE,4.523404255319149,3.25531914893617,2.817234042553191,23.331914893617018,0.34517021276595744,2019-01-14,34.2075,23.02408327967837,-15.04,51.66,66.69999999999999,1,2019
54,2019-01-14 00:00:00+00:00,FI,-4.627536231884058,2.988405797101449,0.3381159420289855,12.856521739130436,0.38323188405797104,2019-01-14,48.72333333333333,13.48425512336088,16.54,60.74,44.2,1,2019
55,2019-01-14 00:00:00+00:00,PL,3.495,3.6174999999999997,2.79975,27.18,0.296775,2019-01-14,47.793158470695595,14.167410801748973,16.528829353523587,60.68957483983692,44.16074548631333,1,2019
56,2019-01-15 00:00:00+00:00,CZ,2.8181818181818183,2.0363636363636366,2.380909090909091,24.79090909090909,0.2980909090909091,2019-01-15,49.336666666666666,12.194846618878445,29.73,61.51,31.779999999999998,1,2019
57,2019-01-15 00:00:00+00:00,DE,5.070212765957447,2.051063829787234,1.6082978723404255,21.54468085106383,0.34802127659574467,2019-01-15,45.199999999999996,9.645449929776534,29.23,58.38,29.150000000000002,1,2019
58,2019-01-15 00:00:00+00:00,FI,-5.660869565217392,1.982608695652174,0.3001449275362319,12.055072463768115,0.3828260869565217,2019-01-15,53.95541666666667,7.991071092797565,36.7,64.01,27.310000000000002,1,2019
59,2019-01-15 00:00:00+00:00,PL,3.1825,5.8375,2.373,25.105,0.300425,2019-01-15,52.077327182712615,10.21542155673387,32.06149545772187,63.92965292336361,31.868157465641744,1,2019
60,2019-01-16 00:00:00+00:00,CZ,4.072727272727272,0.990909090909091,2.4427272727272724,17.60909090909091,0.3,2019-01-16,48.185833333333335,11.44310649395015,29.13,61.7,32.57000000000001,1,2019
61,2019-01-16 00:00:00+00:00,DE,5.5829787234042545,1.0659574468085107,2.4127659574468088,18.059574468085106,0.3492340425531915,2019-01-16,45.07875000000001,10.399350862893566,26.35,55.73,29.379999999999995,1,2019
62,2019-01-16 00:00:00+00:00,FI,-6.82463768115942,1.6623188405797102,0.4452173913043478,10.48840579710145,0.38230434782608697,2019-01-16,55.44,6.29282476144544,43.21,62.01,18.799999999999997,1,2019
63,2019-01-16 00:00:00+00:00,PL,4.915,3.35,1.31125,18.880000000000003,0.303125,2019-01-16,53.69608667085971,8.312179276309038,41.68086844869849,61.56447512652471,19.883606677826222,1,2019
64,2019-01-17 00:00:00+00:00,CZ,6.0636363636363635,0.6363636363636364,3.6972727272727273,17.972727272727273,0.30163636363636365,2019-01-17,47.80625,9.694347439751095,28.32,60.44,32.12,1,2019
65,2019-01-17 00:00:00+00:00,DE,5.470212765957447,4.036170212765957,2.4410638297872342,20.419148936170213,0.35023404255319146,2019-01-17,43.499583333333334,11.202187472394249,22.77,58.72,35.95,1,2019
66,2019-01-17 00:00:00+00:00,FI,-8.230434782608695,2.4927536231884058,0.3743478260869565,11.73913043478261,0.3818115942028985,2019-01-17,53.00958333333333,4.514941840028571,43.9,59.8,15.899999999999999,1,2019
67,2019-01-17 00:00:00+00:00,PL,5.1625,1.0625,2.47375,20.705000000000002,0.3066,2019-01-17,51.31819355602692,6.90528231035277,38.92844636395471,60.00933815804833,21.080891794093617,1,2019
68,2019-01-18 00:00:00+00:00,CZ,2.2181818181818183,0.5,4.455454545454545,13.818181818181818,0.30318181818181816,2019-01-18,63.85875000000001,12.63084365404954,44.59,80.72,36.129999999999995,1,2019
69,2019-01-18 00:00:00+00:00,DE,1.7574468085106383,0.6021276595744681,4.491489361702127,11.046808510638298,0.35104255319148936,2019-01-18,62.157916666666665,11.30660790987006,40.91,76.86,35.95,1,2019
70,2019-01-18 00:00:00+00:00,FI,-9.728985507246376,0.4492753623188406,0.6121739130434782,9.933333333333334,0.38123188405797104,2019-01-18,62.2425,8.75153862248631,50.12,75.02,24.9,1,2019
71,2019-01-18 00:00:00+00:00,PL,2.7875,1.4449999999999998,3.082,18.1625,0.30924999999999997,2019-01-18,61.19820176562391,9.704422647884963,45.61738603806108,74.11660571614917,28.49921967808809,1,2019
72,2019-01-19 00:00:00+00:00,CZ,-0.6545454545454544,0.0,5.961818181818182,7.781818181818181,0.30427272727272725,2019-01-19,57.26166666666666,5.550069068639297,50.01,69.35,19.339999999999996,1,2019
73,2019-01-19 00:00:00+00:00,DE,1.2042553191489362,0.00851063829787234,4.913404255319149,8.28936170212766,0.3513404255319149,2019-01-19,55.19125,5.464131509414272,47.74,68.91,21.169999999999995,1,2019
74,2019-01-19 00:00:00+00:00,FI,-9.207246376811593,1.0376811594202897,0.6526086956521739,10.484057971014492,0.3807536231884058,2019-01-19,54.939166666666665,3.3250994318793032,50.75,63.96,13.21,1,2019
75,2019-01-19 00:00:00+00:00,PL,0.1375,0.015000000000000003,3.5145000000000004,9.9475,0.311275,2019-01-19,56.64282996746718,5.740145801973263,49.9242971279495,67.22415038084368,17.29985325289418,1,2019
76,2019-01-20 00:00:00+00:00,CZ,-1.1454545454545455,0.0,3.516363636363636,6.336363636363637,0.3050909090909091,2019-01-20,56.405,6.370133436592986,49.37,70.8,21.43,1,2019
77,2019-01-20 00:00:00+00:00,DE,0.07446808510638298,0.002127659574468085,5.025531914893617,6.459574468085107,0.3515531914893617,2019-01-20,54.21666666666667,7.429044450619163,46.69,69.75,23.060000000000002,1,2019
78,2019-01-20 00:00:00+00:00,FI,-11.36086956521739,0.3898550724637681,0.6904347826086956,12.92463768115942,0.38004347826086954,2019-01-20,55.215833333333336,4.795383574145909,49.73,67.77,18.04,1,2019
79,2019-01-20 00:00:00+00:00,PL,-0.7725,0.09,3.786,7.8325000000000005,0.3125,2019-01-20,54.722991509152145,5.737192709809155,45.61039808064103,68.17684190910997,22.566443828468934,1,2019
80,2019-01-21 00:00:00+00:00,CZ,-1.3363636363636362,0.0,5.816363636363636,5.927272727272728,0.3062727272727273,2019-01-21,73.39458333333333,15.52254404831515,51.0,95.0,44.0,1,2019
81,2019-01-21 00:00:00+00:00,DE,-0.2,0.2148936170212766,4.751063829787234,8.053191489361701,0.35163829787234047,2019-01-21,69.84416666666667,13.104254177030903,51.14,88.5,37.36,1,2019
82,2019-01-21 00:00:00+00:00,FI,-13.189855072463768,0.15942028985507245,0.9323188405797102,10.85072463768116,0.3788985507246377,2019-01-21,68.82791666666667,12.537117059622075,51.83,88.37,36.540000000000006,1,2019
83,2019-01-21 00:00:00+00:00,PL,-1.5675000000000001,0.2125,2.91125,9.7425,0.31335,2019-01-21,69.13321681621352,12.538410204864453,52.16611125352473,88.94222926522338,36.77611801169864,1,2019
84,2019-01-22 00:00:00+00:00,CZ,-2.272727272727273,0.0,5.716363636363637,6.554545454545454,0.3069090909090909,2019-01-22,65.53208333333333,9.736993991615362,52.45,81.98,29.53,1,2019
85,2019-01-22 00:00:00+00:00,DE,-0.4340425531914893,0.13829787234042554,4.636170212765958,10.793617021276596,0.35163829787234047,2019-01-22,62.9575,9.504537246014115,51.96,80.23,28.270000000000003,1,2019
86,2019-01-22 00:00:00+00:00,FI,-9.192753623188405,0.8318840579710145,0.6243478260869565,11.873913043478261,0.37826086956521743,2019-01-22,64.22958333333334,9.686684037632672,52.48,80.23,27.750000000000007,1,2019
87,2019-01-22 00:00:00+00:00,PL,-1.525,0.11000000000000001,4.36575,9.2175,0.313925,2019-01-22,66.53754164353558,10.53951809672505,52.72841898802157,80.63838232890467,27.909963340883095,1,2019
88,2019-01-23 00:00:00+00:00,CZ,-3.3636363636363638,0.12727272727272726,4.986363636363636,10.745454545454546,0.30754545454545457,2019-01-23,74.00791666666667,13.95977232253812,52.69,90.37,37.68000000000001,1,2019
89,2019-01-23 00:00:00+00:00,DE,-1.9446808510638298,0.17446808510638295,4.535744680851064,10.340425531914894,0.351468085106383,2019-01-23,75.44500000000001,15.69158012937262,51.02,93.76,42.74,1,2019
90,2019-01-23 00:00:00+00:00,FI,-8.059420289855073,1.3869565217391304,0.5547826086956522,10.93768115942029,0.37778260869565217,2019-01-23,68.21833333333333,13.52104371668126,51.19,88.38,37.19,1,2019
91,2019-01-23 00:00:00+00:00,PL,-3.2674999999999996,0.0025,4.118,13.925,0.313875,2019-01-23,74.39243088497768,15.491393258620784,53.72024156504301,98.14862312588896,44.42838156084595,1,2019
92,2019-01-24 00:00:00+00:00,CZ,-3.409090909090909,0.18181818181818182,3.7790909090909093,9.336363636363636,0.30809090909090914,2019-01-24,83.72833333333334,18.890794092606995,56.5,109.3,52.8,1,2019
93,2019-01-24 00:00:00+00:00,DE,-2.8425531914893614,0.14468085106382977,3.4831914893617024,6.846808510638298,0.35129787234042553,2019-01-24,85.91041666666666,20.744312259585474,56.37,121.46,65.09,1,2019
94,2019-01-24 00:00:00+00:00,FI,-12.160869565217391,0.3188405797101449,0.917391304347826,9.505797101449275,0.37771014492753624,2019-01-24,79.17375,20.403101599788805,55.33,109.45,54.120000000000005,1,2019
95,2019-01-24 00:00:00+00:00,PL,-4.5200000000000005,0.36750000000000005,3.518,14.6775,0.31455,2019-01-24,78.70800590571376,20.37742595335448,55.41148760523309,109.61731302908048,54.205825423847386,1,2019
96,2019-01-25 00:00:00+00:00,CZ,-2.972727272727273,0.4818181818181818,3.409090909090909,11.218181818181819,0.30809090909090914,2019-01-25,69.18791666666667,15.998744510298213,42.76,98.83,56.07,1,2019
97,2019-01-25 00:00:00+00:00,DE,-0.9361702127659575,1.2106382978723405,2.8812765957446804,9.317021276595744,0.3509148936170213,2019-01-25,65.65458333333333,14.66842363694046,42.9,97.0,54.1,1,2019
98,2019-01-25 00:00:00+00:00,FI,-11.395652173913042,1.0898550724637681,0.5830434782608697,10.395652173913042,0.3775507246376812,2019-01-25,65.13875,12.35890149631642,51.91,93.9,41.99000000000001,1,2019
99,2019-01-25 00:00:00+00:00,PL,-4.4875,2.055,2.2485,10.8025,0.315075,2019-01-25,67.60836634817058,11.688697423449746,52.032160335586106,94.98019109764624,42.948030762060135,1,2019
100,2019-01-26 00:00:00+00:00,CZ,1.4454545454545455,6.6,1.8181818181818181,15.445454545454545,0.3077272727272727,2019-01-26,51.13083333333333,8.976139344742366,33.3,63.09,29.790000000000006,1,2019
101,2019-01-26 00:00:00+00:00,DE,4.014893617021277,6.959574468085107,1.3582978723404255,16.238297872340425,0.35076595744680855,2019-01-26,48.425000000000004,8.133551018707207,28.42,59.18,30.759999999999998,1,2019
102,2019-01-26 00:00:00+00:00,FI,-12.508695652173913,1.1057971014492753,0.7392753623188405,12.279710144927538,0.37737681159420294,2019-01-26,55.0275,4.344846272359334,50.85,66.76,15.910000000000004,1,2019
103,2019-01-26 00:00:00+00:00,PL,-1.8425,1.1575,2.8195,9.39,0.314875,2019-01-26,56.528004350190315,6.721887881789416,44.155208576089485,66.92146352831507,22.766254952225587,1,2019
104,2019-01-27 00:00:00+00:00,CZ,4.109090909090909,0.3090909090909091,3.8318181818181816,14.945454545454545,0.3074545454545455,2019-01-27,40.24166666666667,9.940265356735646,25.0,55.13,30.130000000000003,1,2019
105,2019-01-27 00:00:00+00:00,DE,5.448936170212766,4.676595744680851,2.4640425531914896,17.02340425531915,0.3511489361702128,2019-01-27,36.022083333333335,14.135976913432673,3.65,52.96,49.31,1,2019
106,2019-01-27 00:00:00+00:00,FI,-15.489855072463767,0.21884057971014492,1.2110144927536233,9.51159420289855,0.3768985507246377,2019-01-27,53.04083333333333,2.9992824020982436,50.66,61.05,10.39,1,2019
107,2019-01-27 00:00:00+00:00,PL,1.6149999999999998,1.6475000000000002,2.112,16.185,0.314925,2019-01-27,45.56768272222184,7.229524937539335,32.486599860172454,54.25075739920764,21.76415753903519,1,2019
108,2019-01-28 00:00:00+00:00,CZ,2.2545454545454544,4.209090909090909,3.2245454545454546,14.418181818181818,0.3084545454545454,2019-01-28,56.655,11.306546776093924,36.6,70.0,33.4,1,2019
109,2019-01-28 00:00:00+00:00,DE,3.0680851063829784,4.148936170212766,2.3714893617021278,17.359574468085107,0.3524468085106383,2019-01-28,50.50458333333333,8.277317870130904,37.8,64.88,27.08,1,2019
110,2019-01-28 00:00:00+00:00,FI,-12.81159420289855,1.636231884057971,0.885072463768116,16.360869565217392,0.37611594202898546,2019-01-28,60.840833333333336,7.527444232052912,50.32,70.05,19.729999999999997,1,2019
111,2019-01-28 00:00:00+00:00,PL,2.6100000000000003,2.29,3.1392499999999997,12.5975,0.314625,2019-01-28,58.965219751993125,11.097643388002558,39.34345908868202,68.96246004526259,29.61900095658057,1,2019
112,2019-01-29 00:00:00+00:00,CZ,1.6636363636363638,0.5909090909090909,5.0645454545454545,12.47272727272727,0.3089090909090909,2019-01-29,62.68375,11.511368978573731,43.8,77.99,34.19,1,2019
113,2019-01-29 00:00:00+00:00,DE,2.41063829787234,0.7893617021276597,4.577659574468085,12.653191489361703,0.3534468085106383,2019-01-29,60.257083333333334,10.156866805127528,44.59,72.82,28.22999999999999,1,2019
114,2019-01-29 00:00:00+00:00,FI,-8.37536231884058,3.933333333333333,0.55,15.053623188405798,0.3755652173913044,2019-01-29,61.67791666666667,8.185094607387507,50.59,72.82,22.22999999999999,1,2019
115,2019-01-29 00:00:00+00:00,PL,1.9274999999999998,1.105,3.25625,12.309999999999999,0.31455,2019-01-29,61.71917733813678,8.818190150069377,48.62016008935219,72.82204020848845,24.201880119136256,1,2019
116,2019-01-30 00:00:00+00:00,CZ,0.6181818181818182,0.0,6.8090909090909095,10.736363636363636,0.3094545454545454,2019-01-30,61.67791666666667,9.832153985406938,46.4,73.05,26.65,1,2019
117,2019-01-30 00:00:00+00:00,DE,2.0340425531914894,1.0021276595744681,3.9389361702127657,14.659574468085106,0.35393617021276597,2019-01-30,53.1,7.416252422888529,42.74,68.17,25.43,1,2019
118,2019-01-30 00:00:00+00:00,FI,-6.969565217391304,3.060869565217391,0.7957971014492753,9.040579710144927,0.3752608695652174,2019-01-30,59.28791666666667,6.812680618533716,50.69,68.22,17.53,1,2019
119,2019-01-30 00:00:00+00:00,PL,1.3925,0.5700000000000001,4.08475,9.959999999999999,0.314475,2019-01-30,61.08635219385443,8.403152918370727,50.12702482228179,71.59072369187741,21.463698869595625,1,2019
120,2019-01-31 00:00:00+00:00,CZ,1.1636363636363638,0.1,5.283636363636364,9.218181818181819,0.30963636363636365,2019-01-31,61.585,11.610648410908803,43.4,76.88,33.48,1,2019
121,2019-01-31 00:00:00+00:00,DE,2.302127659574468,0.5,5.041063829787234,10.719148936170212,0.35425531914893615,2019-01-31,59.69166666666666,10.455268556077847,43.55,78.49,34.94,1,2019
122,2019-01-31 00:00:00+00:00,FI,-8.891304347826088,0.1492753623188406,1.0257971014492753,6.555072463768116,0.3751014492753623,2019-01-31,61.173750000000005,8.325420899400454,50.47,70.06,19.590000000000003,1,2019
123,2019-01-31 00:00:00+00:00,PL,1.6149999999999998,1.05,2.9684999999999997,9.122499999999999,0.31437499999999996,2019-01-31,62.26214967381937,9.055672701372457,49.2324971920629,70.56111943092475,21.328622238861847,1,2019
124,2019-02-01 00:00:00+00:00,CZ,3.5181818181818185,0.4454545454545455,3.8363636363636364,15.5,0.3100909090909091,2019-02-01,55.88708333333333,8.97288692778643,40.36,65.01,24.650000000000006,2,2019
125,2019-02-01 00:00:00+00:00,DE,3.0595744680851067,1.576595744680851,3.0695744680851065,11.761702127659573,0.3542340425531915,2019-02-01,55.74625,8.717673608949458,41.1,69.98,28.880000000000003,2,2019
126,2019-02-01 00:00:00+00:00,FI,-10.684057971014493,0.19420289855072465,1.106376811594203,11.147826086956522,0.3748695652173913,2019-02-01,57.294999999999995,5.944999360076027,50.03,66.64,16.61,2,2019
127,2019-02-01 00:00:00+00:00,PL,2.7925,0.34750000000000003,4.26875,14.2625,0.31429999999999997,2019-02-01,59.74500261275805,7.19619099970174,49.67827979129133,69.25290718079506,19.574627389503732,2,2019
128,2019-02-02 00:00:00+00:00,CZ,7.572727272727272,1.6272727272727272,3.6345454545454543,12.427272727272726,0.3106363636363636,2019-02-02,50.935,5.869670015167507,41.6,60.85,19.25,2,2019
