,country,year,month,total_generation_cv_mean_extreme,traiding_share_mean_extreme,renew_share_mean_extreme,solar_share_mean_extreme,wind_share_mean_extreme,water_share_mean_extreme,days_extreme,total_generation_cv_mean_normal,traiding_share_mean_normal,renew_share_mean_normal,solar_share_mean_normal,wind_share_mean_normal,water_share_mean_normal,days_normal,event_type,total_generation_cv_mean_delta,traiding_share_delta,renew_share,solar_share,wind_share,water_share
68,PL,2020,2,8.880041669824262,3.650970525455417,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,4,8.674947052855662,3.620334093785069,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,25,low_soil,0.20509461696859965,0.030636431670347797,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674
69,PL,2020,3,7.994133857281994,4.353925783007662,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,3,7.547130724274726,5.216105845828357,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,28,low_soil,0.4470031330072688,-0.8621800628206957,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674
70,PL,2020,4,8.282729912738407,5.307026637744842,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,7,7.602315956168674,4.857501090855821,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,23,low_soil,0.6804139565697334,0.4495255468890216,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674
71,PL,2020,5,8.548025630291557,5.676802641016424,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,10,9.059490605549554,5.405194490266671,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674,21,low_soil,-0.5114649752579972,0.27160815074975364,35.11868533171029,13.511868533171025,16.129032258064516,4.159058632582674
72,PL,2022,3,6.621021143871075,3.9128280397568225,44.77537437603994,24.30948419301165,15.940099833610649,3.427620632279534,9,7.638306494646399,2.8739214306148146,44.77537437603994,24.309484193011652,15.940099833610647,3.427620632279534,22,low_soil,-1.0172853507753246,1.0389066091420078,44.77537437603994,24.30948419301165,15.940099833610649,3.427620632279534
73,PL,2022,5,8.35162828269398,5.625888677807416,44.77537437603994,24.30948419301165,15.940099833610649,3.427620632279534,4,8.770564655972722,3.46186341934331,44.775374376039935,24.30948419301165,15.940099833610649,3.427620632279534,27,low_soil,-0.41893637327874167,2.164025258464106,44.77537437603994,24.30948419301165,15.940099833610649,3.427620632279534
74,PL,2022,6,9.737707301246544,3.9445762681238006,44.77537437603995,24.30948419301165,15.940099833610649,3.427620632279534,13,9.268817289500591,3.7580454827628715,44.77537437603994,24.30948419301165,15.940099833610649,3.427620632279534,17,low_soil,0.46889001174595357,0.18653078536092904,44.77537437603995,24.30948419301165,15.940099833610649,3.427620632279534
75,PL,2022,12,10.301208043191114,1.8544443098232528,44.77537437603994,24.30948419301165,15.940099833610649,3.4276206322795337,5,10.049708725567244,2.5463802944588654,44.77537437603995,24.30948419301165,15.940099833610649,3.427620632279534,26,low_soil,0.25149931762386935,-0.6919359846356126,44.77537437603994,24.30948419301165,15.940099833610649,3.4276206322795337
76,PL,2023,7,17.072360352811668,6.467652334666515,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,5,16.364157637280066,5.653386141225605,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,26,low_soil,0.708202715531602,0.8142661934409103,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903
77,PL,2023,10,12.433518825641489,4.383859653957504,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,18,11.215865035358702,3.9549694437140124,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903,13,low_soil,1.217653790282787,0.42889021024349194,48.3947119924457,28.045325779036823,16.210261252754172,3.1318854265029903
78,PL,2024,5,17.106698289115506,6.687395190514616,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494,5,15.282440015248708,5.263475295582672,50.75115275918488,30.834448906738064,15.915513907481776,2.9599881005503494,26,low_soil,1.824258273866798,1.4239198949319443,50.75115275918489,30.83444890673806,15.915513907481776,2.9599881005503494
